,season,team_id,efg_pct-season,ts_pct-season,fg_pct-season,fg2_pct-season,fg3_pct-season,ft_pct-season,fg_per_g-season,fga_per_g-season,fg2_per_g-season,fg2a_per_g-season,fg3_per_g-season,fg3a_per_g-season,ft_per_g-season,fta_per_g-season,orb_per_g-season,drb_per_g-season,trb_per_g-season,ast_per_g-season,stl_per_g-season,blk_per_g-season,tov_per_g-season,pf_per_g-season,pts_per_g-season,bpm-season,efg_pct-playoffs,ts_pct-playoffs,fg_pct-playoffs,fg2_pct-playoffs,fg3_pct-playoffs,ft_pct-playoffs,fg_per_g-playoffs,fga_per_g-playoffs,fg2_per_g-playoffs,fg2a_per_g-playoffs,fg3_per_g-playoffs,fg3a_per_g-playoffs,ft_per_g-playoffs,fta_per_g-playoffs,orb_per_g-playoffs,drb_per_g-playoffs,trb_per_g-playoffs,ast_per_g-playoffs,stl_per_g-playoffs,blk_per_g-playoffs,tov_per_g-playoffs,pf_per_g-playoffs,pts_per_g-playoffs,bpm-playoffs
327,2002,UTA,0.4615,0.5099285714285714,0.4467640918580376,0.46537059538274606,0.338235294117647,0.7643678160919541,42.800000000000004,95.8,38.3,82.3,4.6,13.6,26.6,34.8,16.3,34.4,50.5,29.9,10.9,7.5,19.5,30.8,116.5,-17.9,0.45070000000000005,0.4859,0.41656210790464243,0.4354838709677419,0.30508474576271183,0.6863468634686347,33.2,79.7,29.7,68.2,3.6,11.8,18.6,27.1,15.5,28.4,43.5,23.1,9.3,7.2,15.5,26.2,88.2,1.5999999999999992
328,2003,BOS,0.4546666666666667,0.4836666666666667,0.4114888628370458,0.45217391304347826,0.33454545454545453,0.7169811320754716,35.1,85.3,26.0,57.5,9.2,27.5,19.0,26.5,11.700000000000001,33.0,44.7,19.7,9.0,4.0,14.1,23.9,98.3,-29.1,0.4043636363636364,0.44,0.41481481481481486,0.44404973357015987,0.34677419354838707,0.7918367346938775,33.6,81.0,25.0,56.3,8.6,24.8,19.4,24.5,9.4,32.2,41.5,21.2,8.8,4.3,14.100000000000001,26.1,95.4,-26.7
329,2003,DAL,0.4591875,0.48793749999999997,0.44454976303317534,0.4666666666666667,0.380952380952381,0.8134920634920635,46.9,105.5,38.5,82.5,8.8,23.1,20.5,25.2,16.7,39.0,55.3,27.2,10.3,6.6,14.2,29.400000000000002,123.2,-17.3,0.47425,0.5118333333333334,0.4475890985324948,0.4653465346534653,0.39919354838709675,0.8369098712446351,42.7,95.4,32.9,70.7,9.9,24.8,19.5,23.3,13.5,35.6,48.9,22.4,7.0,5.800000000000001,13.200000000000001,28.4,114.4,3.9999999999999996
330,2003,DET,0.4175333333333333,0.4595333333333333,0.41784548422198037,0.4366998577524893,0.3584905660377359,0.7567567567567567,38.4,91.9,30.7,70.3,7.6000000000000005,21.2,22.4,29.6,12.9,35.2,48.5,23.2,8.6,7.0,15.1,29.6,106.2,-20.0,0.441,0.48925,0.40772014475271406,0.42694805194805197,0.3457943925233645,0.7448680351906157,33.8,82.9,26.3,61.6,7.4,21.4,25.4,34.1,11.8,30.8,42.5,19.1,8.4,6.4,13.700000000000001,27.2,100.0,-15.299999999999999
331,2003,IND,0.46126666666666666,0.5025999999999999,0.435515873015873,0.458128078817734,0.3383838383838384,0.7589285714285714,43.9,100.8,37.2,81.2,6.7,19.8,25.5,33.6,14.9,38.9,53.800000000000004,30.8,11.0,6.8,17.9,28.2,120.2,-4.300000000000001,0.4214166666666667,0.48291666666666666,0.3856287425149701,0.4165341812400636,0.28846153846153844,0.7877906976744186,32.2,83.5,26.2,62.9,6.0,20.8,27.1,34.400000000000006,14.5,35.4,49.8,21.2,7.2,6.4,14.0,24.6,97.2,2.299999999999999
332,2003,LAL,0.45285714285714285,0.48307142857142854,0.4489164086687306,0.4763124199743919,0.34759358288770054,0.7254237288135593,43.5,96.9,37.2,78.1,6.5,18.7,21.4,29.5,16.4,36.7,52.9,26.2,8.700000000000001,7.1,16.3,27.9,115.1,-26.400000000000002,0.4751666666666667,0.49933333333333335,0.4481981981981983,0.47747747747747743,0.3660714285714285,0.7095588235294118,39.800000000000004,88.8,31.8,66.60000000000001,8.2,22.400000000000002,19.3,27.2,13.0,32.8,45.6,22.6,7.5,5.7,14.4,27.7,107.10000000000001,-10.999999999999998
333,2003,MIL,0.43409090909090914,0.4678181818181818,0.4544138929088278,0.4695009242144177,0.38666666666666666,0.7451923076923077,31.4,69.1,25.4,54.1,5.8,15.0,15.500000000000002,20.8,12.1,30.3,42.5,17.4,7.0,5.9,11.3,23.8,83.9,-18.700000000000003,0.548,0.581,0.46568627450980393,0.49071207430340563,0.37058823529411766,0.731800766283525,38.0,81.6,31.7,64.6,6.3,17.0,19.1,26.1,9.2,28.4,37.5,21.0,7.800000000000001,4.5,13.1,29.9,101.3,0.700000000000001
334,2003,MIN,0.47492307692307695,0.523,0.4683937823834197,0.4788732394366197,0.36363636363636365,0.7728937728937729,45.2,96.5,40.8,85.2,4.0,11.0,21.099999999999998,27.299999999999997,13.9,36.6,50.3,29.0,8.0,6.1000000000000005,15.7,25.0,115.3,-7.1,0.4964166666666667,0.5484166666666667,0.4617253948967193,0.4846266471449488,0.33098591549295775,0.8115384615384615,38.0,82.3,33.1,68.3,4.7,14.2,21.1,26.0,9.2,33.5,42.8,22.1,7.0,3.6999999999999997,15.0,24.6,101.9,-19.8
335,2003,NJN,0.4074666666666667,0.45206666666666667,0.4287190082644628,0.4506172839506173,0.3184713375796179,0.7548387096774193,41.5,96.8,36.5,81.0,5.0,15.7,23.4,31.0,15.0,38.1,52.9,26.900000000000002,10.8,6.3,17.7,27.2,111.4,-42.4,0.45741666666666664,0.50425,0.42650602409638555,0.4394812680115273,0.36231884057971014,0.7672727272727273,35.4,83.0,30.5,69.4,5.0,13.8,21.1,27.5,14.3,33.0,47.3,22.0,7.8,4.9,15.8,27.0,96.2,-10.8
336,2003,NOH,0.4317857142857143,0.4784285714285715,0.4296066252587991,0.4425,0.3652694610778443,0.7715355805243447,41.5,96.60000000000001,35.4,80.0,6.1,16.7,20.6,26.7,14.9,33.7,48.6,27.5,9.7,5.3,16.7,24.7,109.9,-19.599999999999998,0.46475,0.51425,0.43921139101861995,0.45949720670391064,0.36548223350253806,0.752442996742671,40.1,91.3,32.9,71.6,7.199999999999999,19.7,23.1,30.700000000000003,13.3,30.2,43.5,24.700000000000003,8.4,5.8,15.700000000000001,29.099999999999998,110.3,-6.2
337,2003,ORL,0.46900000000000003,0.5086666666666667,0.451497005988024,0.46929824561403505,0.3733333333333333,0.7649253731343284,37.7,83.5,32.1,68.4,5.6,15.0,20.5,26.799999999999997,12.8,31.0,43.8,22.5,9.2,4.300000000000001,14.3,23.9,101.1,-10.8,0.4458333333333333,0.48941666666666667,0.4206241519674355,0.4537521815008726,0.3251533742331288,0.7832699619771865,31.0,73.7,26.0,57.3,5.3,16.3,20.6,26.299999999999997,9.8,28.6,38.4,16.1,5.5,4.0,14.9,30.2,88.0,-23.7
338,2003,PHI,0.46736363636363637,0.5153636363636364,0.4505882352941177,0.4678284182305629,0.3173076923076923,0.7797202797202797,38.300000000000004,85.0,34.9,74.60000000000001,3.3,10.4,22.3,28.6,12.6,30.2,42.5,22.4,10.8,4.0,14.6,23.5,101.9,-1.7999999999999996,0.4036363636363637,0.46709090909090906,0.4412903225806452,0.45714285714285713,0.34545454545454546,0.8082706766917293,34.2,77.5,30.4,66.5,3.8000000000000003,11.0,21.5,26.6,12.6,30.8,43.3,19.0,7.2,2.6,14.8,25.2,93.7,-32.2
339,2003,PHO,0.4547857142857143,0.48878571428571427,0.44316996871741393,0.4599260172626387,0.33557046979865773,0.7340823970037454,42.5,95.9,37.3,81.1,5.0,14.9,19.6,26.7,15.3,36.1,51.4,24.6,9.6,5.7,17.1,27.7,109.7,-28.9,0.4034,0.4361,0.38823529411764707,0.40981240981240985,0.29113924050632906,0.7105263157894737,33.0,85.0,28.400000000000002,69.3,4.6,15.8,16.2,22.8,13.4,30.4,43.7,16.1,9.7,5.8,15.8,29.8,86.9,-8.700000000000001
340,2003,POR,0.40853333333333336,0.4520666666666667,0.4518599562363238,0.4767596281540505,0.3192771084337349,0.7499999999999999,41.3,91.4,35.9,75.3,5.3,16.6,20.7,27.6,14.5,32.4,47.1,27.099999999999998,10.8,4.1000000000000005,16.9,24.2,108.7,-9.7,0.47691666666666666,0.5129166666666667,0.4585764294049008,0.4851190476190476,0.3602150537634408,0.7467948717948718,39.3,85.7,32.6,67.2,6.7,18.6,23.3,31.2,16.3,32.1,48.3,25.4,6.6,3.1,15.4,24.7,108.4,-17.499999999999996
341,2003,SAC,0.47664285714285715,0.5109285714285715,0.4587073608617594,0.47483588621444195,0.38308457711442784,0.7353951890034365,51.1,111.4,43.4,91.4,7.7,20.1,21.400000000000002,29.1,14.8,43.0,57.9,31.5,11.5,7.1,19.1,26.8,131.5,-9.599999999999998,0.4595,0.5229166666666667,0.46161825726141076,0.4838709677419355,0.3670212765957447,0.7724550898203594,44.5,96.4,37.5,77.5,6.9,18.8,25.8,33.4,15.0,35.5,50.6,24.5,8.4,5.7,14.7,25.8,120.9,-5.2
342,2003,SAS,0.47230769230769226,0.5096923076923077,0.4568469505178367,0.4835007173601148,0.34285714285714286,0.7222222222222222,39.7,86.89999999999999,33.7,69.7,6.0,17.5,22.1,30.6,13.2,35.3,48.4,23.1,8.9,7.0,17.7,24.4,107.7,-10.1,0.4836666666666667,0.5240833333333333,0.4379652605459057,0.4599686028257457,0.36144578313253006,0.7133757961783439,35.3,80.6,29.3,63.699999999999996,6.0,16.6,22.4,31.4,12.700000000000001,34.9,47.5,21.6,8.0,7.0,14.9,22.8,98.7,13.899999999999999
343,2003,UTA,0.46376923076923077,0.5118461538461538,0.46309523809523806,0.47688243064729197,0.34146341463414637,0.7438271604938272,38.9,84.0,36.1,75.7,2.8,8.2,24.1,32.4,14.4,31.7,46.2,27.3,9.4,6.1,18.0,26.6,105.0,-15.0,0.4265833333333333,0.49066666666666664,0.4292682926829269,0.4457831325301204,0.2602739726027397,0.7788161993769471,35.2,82.0,33.3,74.7,1.9,7.3,25.0,32.099999999999994,14.7,26.0,40.699999999999996,22.1,7.5,5.6,15.7,26.8,97.3,-7.4
344,2004,BOS,0.5001,0.5433,0.4454976303317536,0.49678800856531047,0.3170731707317074,0.7688679245283018,28.200000000000003,63.3,23.2,46.7,5.2,16.4,16.3,21.200000000000003,9.2,24.0,33.0,14.6,7.0,3.8,12.1,20.2,78.0,-13.8,0.4586363636363636,0.5058181818181818,0.40547945205479446,0.4278169014084507,0.3292682926829269,0.8051470588235293,29.599999999999998,73.0,24.299999999999997,56.8,5.4,16.4,21.9,27.2,9.9,33.0,42.7,18.2,6.6,5.1,19.0,23.2,85.8,-84.4
345,2004,DAL,0.47941666666666666,0.5255833333333334,0.45671641791044776,0.4868913857677903,0.3431372549019608,0.7961538461538461,45.9,100.5,39.0,80.1,7.0,20.4,20.7,26.0,16.8,34.7,51.6,26.8,9.6,6.1000000000000005,13.5,23.0,119.80000000000001,3.9999999999999996,0.36833333333333335,0.4072222222222222,0.3942208462332301,0.4176100628930818,0.2873563218390805,0.771186440677966,38.2,96.9,33.2,79.5,5.0,17.4,18.2,23.6,20.7,32.9,53.5,22.2,10.0,6.7,13.0,22.3,99.6,-1.8999999999999977
346,2004,DEN,0.44442857142857145,0.4788571428571428,0.4334763948497854,0.44836272040302266,0.34782608695652173,0.7647058823529412,40.4,93.2,35.6,79.4,4.8,13.799999999999999,22.1,28.9,14.9,33.7,49.1,24.0,10.6,7.2,17.1,26.9,107.6,-28.0,0.48524999999999996,0.5019166666666667,0.4243743199129488,0.4411764705882353,0.32608695652173914,0.7094972067039106,39.0,91.9,34.5,78.2,4.5,13.799999999999999,12.7,17.9,15.0,30.7,45.7,21.1,8.3,2.9,15.0,25.700000000000003,94.9,-6.1
347,2004,DET,0.43190909090909096,0.47854545454545455,0.43297587131367293,0.4478527607361963,0.34375,0.7590361445783133,32.3,74.6,29.2,65.2,3.3,9.6,18.9,24.9,12.8,30.3,43.1,19.6,8.1,6.9,14.2,20.1,86.9,-7.3,0.3904166666666667,0.4400833333333333,0.4094993581514762,0.4292379471228616,0.31386861313868614,0.7279151943462898,31.9,77.9,27.6,64.3,4.3,13.7,20.6,28.3,13.2,32.7,46.1,19.8,8.2,7.3,14.5,23.6,88.4,-14.0
348,2004,HOU,0.4625,0.5071428571428572,0.4393757503001201,0.45899053627760256,0.3681592039800995,0.7654320987654322,36.6,83.3,29.1,63.4,7.4,20.1,18.6,24.3,10.9,36.699999999999996,47.699999999999996,22.3,7.6,5.8,17.6,26.3,99.0,-4.6000000000000005,0.40418181818181814,0.43981818181818183,0.42207792207792205,0.4529220779220779,0.3051948051948052,0.7032520325203252,32.5,77.0,27.9,61.6,4.7,15.4,17.3,24.6,10.3,36.300000000000004,46.6,17.5,5.3,3.6999999999999997,16.2,24.6,87.0,-23.5
349,2004,IND,0.46026666666666666,0.5040666666666667,0.4327731092436975,0.4567243675099867,0.34975369458128075,0.7567567567567567,41.2,95.2,34.3,75.1,7.1,20.3,22.4,29.6,13.6,35.5,49.0,27.7,11.100000000000001,6.0,17.7,26.1,112.2,-2.6999999999999997,0.4171666666666667,0.47808333333333336,0.40554156171284633,0.4236453201970443,0.33510638297872336,0.7293233082706766,32.2,79.4,25.8,60.900000000000006,6.3,18.8,19.4,26.6,11.4,33.2,44.8,18.6,9.3,6.6,14.5,25.3,89.5,-12.100000000000001
350,2004,LAL,0.46126666666666666,0.4982,0.45437262357414454,0.47762863534675615,0.3227848101265822,0.6839378238341969,47.800000000000004,105.2,42.7,89.4,5.1,15.8,26.4,38.6,18.3,44.2,62.199999999999996,31.0,11.2,6.7,18.3,29.599999999999998,127.1,-3.0000000000000013,0.42083333333333334,0.44566666666666666,0.4414062500000001,0.4753289473684211,0.31446540880503143,0.6183745583038869,33.900000000000006,76.8,28.900000000000002,60.800000000000004,5.0,15.9,17.5,28.3,10.8,31.2,41.800000000000004,23.7,7.7,4.3,12.6,24.1,89.9,-5.800000000000001
351,2004,MEM,0.43307142857142855,0.46885714285714286,0.43424036281179135,0.4588068181818181,0.3277777777777778,0.7204301075268819,38.3,88.2,32.3,70.4,5.9,18.0,20.1,27.9,15.5,32.9,48.5,26.1,10.7,7.9,16.8,27.9,102.1,-36.9,0.4668181818181818,0.56625,0.42524005486968447,0.454242928452579,0.3,0.7936507936507937,31.0,72.9,27.3,60.1,3.9,13.0,20.0,25.2,9.7,25.2,34.9,14.7,9.7,5.1,16.6,25.2,85.4,-33.9
352,2004,MIA,0.43925,0.4784375,0.41749502982107356,0.4326328800988875,0.3604060913705584,0.7655172413793103,42.0,100.6,35.0,80.9,7.1000000000000005,19.7,22.2,29.0,15.799999999999999,38.1,53.9,22.8,9.0,5.2,18.1,30.5,113.3,-45.1,0.3887,0.434,0.40547588005215124,0.4358161648177496,0.2720588235294118,0.7519379844961239,31.1,76.7,27.5,63.1,3.7,13.6,19.4,25.8,11.7,31.4,43.0,16.6,7.7,4.2,13.9,25.8,85.6,-23.1
353,2004,MIL,0.47463636363636363,0.520909090909091,0.4462102689486553,0.4653179190751445,0.3412698412698413,0.7563636363636363,36.5,81.8,32.2,69.2,4.3,12.6,20.8,27.5,12.6,31.6,44.6,24.1,7.0,5.3,13.8,21.3,98.1,-2.7,0.5079090909090909,0.5399090909090909,0.4256594724220623,0.4494875549048316,0.3178807947019867,0.7205240174672489,35.5,83.4,30.7,68.3,4.8,15.100000000000001,16.5,22.9,12.0,29.5,41.5,23.4,9.3,4.2,16.2,24.4,92.3,2.500000000000002
354,2004,MIN,0.463625,0.4968125,0.4517073170731707,0.46559633027522934,0.3525641025641026,0.7765151515151516,46.3,102.5,40.6,87.2,5.5,15.6,20.5,26.4,13.6,39.5,52.9,28.8,8.3,7.3,16.3,29.0,118.3,-20.200000000000003,0.4411666666666667,0.48816666666666664,0.4369747899159664,0.4519519519519519,0.38690476190476186,0.7882352941176471,36.4,83.3,30.1,66.60000000000001,6.5,16.8,20.1,25.5,10.5,34.6,44.9,20.599999999999998,7.0,5.699999999999999,15.700000000000001,27.3,99.30000000000001,-19.5
355,2004,NJN,0.4292666666666667,0.4718,0.4304304304304304,0.44749403341288785,0.3333333333333333,0.7542662116040956,43.0,99.9,37.5,83.8,5.3999999999999995,16.2,22.1,29.3,14.0,37.4,51.4,30.0,11.3,4.8,17.9,28.200000000000003,113.3,-33.8,0.39925000000000005,0.4608333333333334,0.42240215924426455,0.4644714038128249,0.2738095238095238,0.7320261437908496,31.3,74.1,26.8,57.7,4.6,16.8,22.4,30.6,10.8,32.6,43.3,20.7,8.8,5.3,17.2,26.6,89.4,-13.100000000000001
356,2004,NOH,0.4493846153846154,0.49338461538461537,0.41651031894934337,0.4502487562189055,0.3155893536121674,0.7450980392156864,44.4,106.6,36.2,80.4,8.3,26.299999999999997,22.8,30.599999999999998,15.1,35.9,50.7,26.2,10.299999999999999,4.6000000000000005,19.4,24.4,119.7,-33.6,0.39466666666666667,0.4426666666666667,0.38042131350681535,0.4026186579378069,0.32124352331606215,0.7727272727272727,30.7,80.7,24.6,61.1,6.2,19.3,17.0,22.0,12.6,31.3,43.699999999999996,20.1,6.7,4.7,16.7,22.9,84.80000000000001,-26.7
357,2004,NYK,0.46875,0.518,0.4431818181818182,0.45823927765237027,0.36904761904761907,0.7928571428571428,23.4,52.8,20.3,44.3,3.1,8.4,11.1,14.0,8.0,21.7,29.9,9.3,4.1000000000000005,4.1,9.9,16.6,61.3,-14.1,0.38663636363636367,0.43700000000000006,0.38556933483652767,0.4084699453551912,0.27564102564102566,0.7414965986394557,34.2,88.7,29.9,73.2,4.3,15.6,21.799999999999997,29.4,13.5,30.1,43.4,22.2,9.5,4.6,16.8,32.7,93.8,-30.0
358,2004,SAC,0.46699999999999997,0.5056923076923077,0.453953488372093,0.4639175257731959,0.39320388349514557,0.7770700636942675,48.8,107.5,40.5,87.3,8.1,20.6,24.4,31.4,14.5,39.3,53.9,32.0,10.7,5.4,16.9,25.3,129.8,-12.0,0.4763636363636364,0.527090909090909,0.42808219178082185,0.44744318181818177,0.3448275862068966,0.752808988764045,37.5,87.60000000000001,31.5,70.4,6.0,17.4,20.1,26.7,11.6,35.3,46.9,23.7,9.9,4.1,15.0,23.5,101.0,17.0
359,2004,SAS,0.4272,0.46413333333333334,0.4206426484907498,0.4392523364485982,0.31976744186046513,0.6797385620915033,43.2,102.7,37.6,85.6,5.5,17.2,20.8,30.599999999999998,14.8,38.7,53.5,25.4,10.8,7.3,19.5,24.8,112.6,-16.0,0.5009166666666667,0.5198333333333333,0.44121365360303416,0.4623115577889447,0.37628865979381443,0.6419753086419753,34.9,79.1,27.6,59.7,7.3,19.4,15.6,24.3,13.1,30.5,43.6,19.9,8.3,4.300000000000001,15.600000000000001,23.9,92.6,39.599999999999994
360,2005,BOS,0.5018181818181818,0.5494545454545455,0.475033738191633,0.5008210180623974,0.34848484848484845,0.7683823529411764,35.2,74.1,30.5,60.9,4.6,13.200000000000001,20.9,27.2,10.8,27.7,38.6,21.3,7.6000000000000005,5.1000000000000005,14.4,23.3,95.9,-4.1,0.48374999999999996,0.5090833333333333,0.4389312977099237,0.4628751974723539,0.31612903225806455,0.7435897435897436,34.5,78.6,29.3,63.3,4.9,15.5,17.4,23.4,11.1,30.3,41.3,17.1,8.8,6.5,15.9,26.799999999999997,91.4,-31.7
361,2005,CHI,0.4398666666666667,0.4782666666666666,0.42785571142284573,0.44962216624685136,0.3415841584158416,0.7378640776699029,42.7,99.8,35.7,79.4,6.9,20.2,22.8,30.900000000000002,15.3,38.0,53.4,25.6,8.3,5.6,19.4,31.5,115.6,-15.7,0.4306666666666667,0.47441666666666665,0.4167610419026047,0.4276729559748428,0.38866396761133604,0.7192429022082019,36.8,88.3,27.2,63.599999999999994,9.6,24.7,22.799999999999997,31.7,14.7,31.4,46.3,22.3,6.8,5.1000000000000005,15.1,31.0,106.3,-26.6
362,2005,DAL,0.4887272727272727,0.5361666666666667,0.4604236343366778,0.480218281036835,0.36363636363636365,0.7735849056603774,41.300000000000004,89.7,35.2,73.3,6.0,16.5,24.6,31.8,13.5,34.1,47.5,20.5,9.2,6.3,14.4,24.6,113.1,-25.0,0.5225833333333333,0.5638333333333333,0.4538461538461538,0.4833333333333333,0.3526315789473684,0.7886435331230284,41.3,91.0,34.8,72.0,6.7,19.0,25.0,31.7,16.0,30.799999999999997,47.1,18.5,7.6000000000000005,5.3,13.5,26.1,114.4,14.0
363,2005,DEN,0.48041666666666666,0.5226666666666667,0.4527687296416938,0.47736093143596375,0.3310810810810811,0.7492537313432835,41.699999999999996,92.1,36.9,77.3,4.9,14.8,25.099999999999998,33.5,13.299999999999999,34.8,48.2,26.8,9.8,7.0,16.1,25.6,113.7,-0.10000000000000053,0.336,0.4254166666666667,0.41198044009779955,0.43093922651933697,0.2736842105263158,0.7419354838709677,33.7,81.8,31.2,72.4,2.6,9.5,23.0,31.0,10.8,32.2,42.9,17.0,6.6,5.9,12.8,27.8,92.89999999999999,-15.5
364,2005,DET,0.42715384615384616,0.47100000000000003,0.43557582668187,0.45640326975476847,0.3241379310344828,0.7351916376306621,38.2,87.7,33.5,73.39999999999999,4.7,14.5,21.1,28.7,14.5,35.5,50.2,22.5,7.7,7.1,14.4,22.8,102.0,-22.0,0.4001666666666666,0.44941666666666663,0.43103448275862066,0.4538690476190476,0.3309352517985611,0.7307692307692308,35.0,81.2,30.5,67.2,4.6,13.9,17.1,23.4,12.700000000000001,31.3,43.9,21.5,7.4,6.3,12.0,22.400000000000002,92.0,-9.6
365,2005,HOU,0.4081666666666666,0.4504166666666667,0.43096234309623427,0.45155709342560557,0.34057971014492755,0.7820512820512822,30.9,71.7,26.1,57.8,4.7,13.799999999999999,18.3,23.4,12.3,32.1,44.4,21.3,6.2,4.8,13.0,20.3,85.0,-19.799999999999997,0.44800000000000006,0.4904,0.462962962962963,0.48186528497409326,0.398876404494382,0.7876447876447876,35.0,75.6,27.9,57.9,7.1,17.8,20.4,25.9,10.8,26.9,37.7,18.1,7.4,5.8,13.9,25.6,97.6,-142.6
366,2005,IND,0.4581578947368421,0.49905263157894736,0.435097897026831,0.4594843462246777,0.3401360544217687,0.7857142857142857,60.0,137.9,49.9,108.6,10.0,29.4,37.4,47.6,17.3,48.9,66.3,30.3,13.0,7.800000000000001,24.7,41.8,167.3,-42.1,0.4404166666666667,0.51175,0.3940949935815148,0.4203389830508475,0.3015873015873016,0.7887323943661971,30.700000000000003,77.9,24.8,59.0,5.7,18.9,22.4,28.4,11.299999999999999,30.8,42.1,20.1,8.7,6.1,16.1,23.7,89.2,-0.6999999999999997
367,2005,MEM,0.4701333333333333,0.5187333333333334,0.4460285132382892,0.47174770039421815,0.34821428571428575,0.7462235649546827,43.8,98.2,35.9,76.1,7.8,22.4,24.7,33.1,14.2,36.3,50.5,25.9,10.9,7.6,18.1,31.0,119.9,-15.100000000000001,0.5035454545454545,0.5391818181818182,0.47385272145144075,0.49455040871934597,0.39999999999999997,0.7230769230769231,44.4,93.7,36.3,73.4,8.2,20.5,14.1,19.5,12.7,30.0,42.6,22.799999999999997,6.5,5.0,10.6,25.9,110.60000000000001,6.600000000000001
368,2005,MIA,0.4890833333333333,0.5175,0.4789053591790194,0.5091937765205091,0.3550295857988166,0.665615141955836,42.0,87.7,36.0,70.7,6.0,16.9,21.1,31.7,11.5,33.5,45.199999999999996,23.4,9.1,5.7,15.4,24.5,111.0,-4.400000000000001,0.4681666666666667,0.4940833333333334,0.4867924528301886,0.5118110236220472,0.3850931677018633,0.6614906832298136,38.699999999999996,79.5,32.5,63.5,6.2,16.1,21.3,32.2,8.9,36.4,45.3,20.2,6.0,6.1000000000000005,15.600000000000001,27.1,104.89999999999999,-12.1
369,2005,NJN,0.4735333333333333,0.5174666666666667,0.4187845303867403,0.4382632293080054,0.3333333333333333,0.791970802919708,37.9,90.5,32.3,73.7,5.6,16.8,21.7,27.4,12.6,35.300000000000004,47.9,25.1,10.1,3.6,16.2,28.1,103.2,-19.5,0.3582222222222222,0.4132222222222222,0.39553990610328643,0.4310344827586207,0.2962962962962963,0.7547770700636943,33.7,85.2,27.5,63.8,6.4,21.6,23.7,31.4,13.1,29.9,42.8,21.6,7.8,1.3,12.7,31.1,97.10000000000001,-74.0
370,2005,PHI,0.4616363636363637,0.5218181818181818,0.43537414965986393,0.4633699633699634,0.34736842105263155,0.7837837837837839,32.0,73.5,25.3,54.6,6.6,19.0,20.3,25.9,9.0,28.7,37.7,21.4,9.2,3.8000000000000003,14.700000000000001,20.6,90.8,-11.1,0.4244,0.45760000000000006,0.435483870967742,0.46942148760330576,0.3383084577114428,0.7163461538461539,35.1,80.6,28.4,60.5,6.8,20.099999999999998,14.9,20.8,9.6,25.7,35.3,20.2,8.6,4.1,12.9,22.3,91.8,-30.0
371,2005,PHO,0.48618181818181816,0.5326363636363637,0.4783118405627198,0.508716323296355,0.3991031390134529,0.7499999999999999,40.8,85.3,32.1,63.1,8.9,22.3,20.099999999999998,26.8,12.700000000000001,32.2,44.8,24.5,7.1,5.8,13.4,18.9,110.4,2.0000000000000004,0.46160000000000007,0.4817,0.4859307359307359,0.5,0.4383561643835617,0.7627737226277372,44.9,92.4,35.3,70.6,9.6,21.9,20.9,27.4,12.5,33.1,45.5,23.1,7.8,6.5,13.0,21.7,120.4,28.299999999999997
372,2005,SAC,0.4685,0.5059,0.45517241379310347,0.48540145985401467,0.3483146067415731,0.7920353982300884,33.0,72.5,26.6,54.8,6.200000000000001,17.8,17.9,22.6,11.2,25.4,36.8,20.0,7.1,3.1999999999999997,10.2,19.0,90.1,-11.2,0.5231666666666667,0.5695833333333333,0.45272525027808674,0.5043859649122806,0.2897196261682243,0.7968749999999999,40.7,89.9,34.5,68.4,6.199999999999999,21.4,20.4,25.6,14.9,25.6,40.5,21.2,6.9,4.8,12.0,28.4,108.0,-0.899999999999999
373,2005,SAS,0.4364,0.48026666666666673,0.44386694386694386,0.47035573122529656,0.33004926108374383,0.7420382165605095,42.7,96.2,35.7,75.89999999999999,6.7,20.3,23.3,31.400000000000002,12.9,37.3,50.2,24.5,9.1,8.1,15.3,25.4,115.5,3.999999999999999,0.4575833333333333,0.4935,0.44806007509386725,0.46469622331691296,0.3854166666666667,0.7310344827586207,35.8,79.9,28.3,60.900000000000006,7.4,19.2,21.2,29.0,13.1,31.599999999999998,44.4,18.5,5.7,6.2,14.4,23.3,100.10000000000001,6.999999999999999
374,2005,SEA,0.448,0.4962666666666667,0.4408713692946058,0.4748201438848921,0.3619402985074627,0.7802547770700637,42.5,96.4,33.0,69.5,9.7,26.8,24.5,31.4,15.3,34.1,49.4,20.9,8.3,5.1,15.7,29.8,118.9,-33.599999999999994,0.46841666666666665,0.5150833333333333,0.4475446428571429,0.48870056497175146,0.28795811518324604,0.7881619937694703,40.1,89.6,34.6,70.8,5.5,19.1,25.299999999999997,32.1,14.4,31.6,45.9,18.0,7.6,5.3,14.3,30.6,110.7,-14.0
375,2005,WAS,0.459375,0.4915625,0.4315605928509154,0.45534729878721053,0.3458333333333334,0.7171717171717171,49.5,114.7,41.3,90.7,8.3,24.0,28.4,39.6,19.3,40.6,59.7,25.7,11.7,6.6,20.0,32.300000000000004,135.7,-38.6,0.412,0.44608333333333333,0.422070534698521,0.4571843251088534,0.2931937172774869,0.7146739130434782,37.1,87.9,31.5,68.9,5.6,19.1,26.3,36.800000000000004,14.3,34.3,48.6,18.7,8.2,6.5,14.4,28.3,105.9,-33.9
