,season,team_id,efg_pct,ts_pct,fg_pct,fg2_pct,fg3_pct,ft_pct,fg_per_g,fga_per_g,fg2_per_g,fg2a_per_g,fg3_per_g,fg3a_per_g,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,bpm
526,2001,MIL,0.4965333333333334,0.5266,0.45685279187817257,0.48035487959442336,0.37055837563451777,0.7490909090909091,45.0,98.5,37.900000000000006,78.9,7.3,19.7,20.6,27.5,15.4,36.9,52.3,27.099999999999998,9.9,6.3,17.7,30.1,117.89999999999999,-30.0
527,2001,MIN,0.4655714285714286,0.5015714285714286,0.4524590163934426,0.4688691232528589,0.34108527131782945,0.776824034334764,41.4,91.5,36.9,78.7,4.4,12.9,18.1,23.3,13.4,32.6,46.0,27.6,8.9,5.9,15.0,27.8,105.8,-33.699999999999996
528,2001,NJN,0.4154375,0.46175,0.41279579316389137,0.42458677685950413,0.32386363636363635,0.7465181058495822,47.1,114.1,41.1,96.8,5.7,17.6,26.8,35.9,17.1,46.3,63.4,27.599999999999998,12.6,7.4,21.0,35.7,126.8,-43.300000000000004
529,2001,NYK,0.44463636363636366,0.4952727272727273,0.4427860696517413,0.46026986506746626,0.3503649635036497,0.7857142857142857,35.6,80.4,30.7,66.7,4.800000000000001,13.7,18.7,23.8,11.5,34.0,45.3,15.7,6.6,5.2,14.2,24.1,94.9,-14.6
530,2001,ORL,0.47206666666666663,0.5055333333333334,0.4337349397590361,0.4516509433962264,0.3739130434782609,0.6920821114369501,46.8,107.9,38.3,84.8,8.6,23.0,23.599999999999998,34.1,15.9,39.2,55.2,31.9,11.6,6.9,20.7,32.3,125.8,-22.2
531,2001,PHI,0.4632727272727273,0.5019090909090909,0.44368600682593856,0.46341463414634154,0.31999999999999995,0.7609427609427609,39.0,87.9,36.1,77.89999999999999,3.1999999999999997,10.0,22.599999999999998,29.7,13.4,33.5,47.1,22.0,9.2,5.8,16.7,22.3,104.10000000000001,-8.700000000000001
532,2001,PHO,0.45263636363636367,0.4936363636363636,0.43073593073593075,0.4552529182879378,0.32,0.7446043165467625,39.8,92.39999999999999,35.1,77.1,4.8,15.0,20.7,27.8,13.8,35.7,49.7,26.400000000000002,11.100000000000001,6.3,15.9,24.8,104.7,-3.1000000000000005
533,2001,POR,0.5091333333333333,0.5416000000000001,0.4702194357366771,0.49373433583959897,0.35668789808917195,0.7686567164179104,45.0,95.7,39.4,79.8,5.6,15.7,20.6,26.8,14.0,37.199999999999996,51.2,28.5,10.1,6.3999999999999995,17.9,26.700000000000003,115.8,1.7000000000000002
534,2001,SAC,0.4374285714285714,0.4785714285714286,0.4438877755511022,0.4668335419274093,0.35175879396984927,0.7645051194539249,44.3,99.8,37.3,79.89999999999999,7.0,19.9,22.4,29.3,13.7,38.8,52.2,26.1,11.3,6.2,16.5,23.5,118.2,-10.9
535,2001,SAS,0.48513333333333336,0.5168666666666667,0.455543358946213,0.4685408299866131,0.4049079754601227,0.7064220183486238,41.5,91.1,35.0,74.7,6.6000000000000005,16.3,23.1,32.7,13.5,39.0,52.599999999999994,25.5,8.5,8.1,16.0,23.7,112.7,2.600000000000001
536,2001,SEA,0.5067857142857143,0.5487857142857143,0.47021276595744677,0.48205128205128206,0.39751552795031053,0.7362637362637363,44.199999999999996,94.0,37.6,78.0,6.4,16.1,20.1,27.3,14.200000000000001,34.6,48.800000000000004,26.7,9.2,6.2,16.9,26.8,114.9,-3.5
537,2001,TOR,0.3583,0.4074,0.4163208852005532,0.42762063227953406,0.3697478991596639,0.76,30.099999999999998,72.3,25.7,60.1,4.4,11.9,15.2,20.0,10.9,24.8,35.8,18.2,6.5,4.4,10.2,17.9,79.9,-32.800000000000004
538,2001,TOT,0.4379574468085106,0.4734255319148936,0.4300518134715026,0.44606946983546614,0.3333333333333333,0.7287157287157288,107.9,250.9,97.6,218.8,10.5,31.5,50.5,69.3,44.8,104.0,148.7,72.4,25.8,16.3,50.5,86.1,276.5,-128.9
539,2001,UTA,0.47350000000000003,0.5197857142857143,0.46298472385428907,0.4781420765027322,0.38461538461538464,0.7467105263157895,39.4,85.1,35.0,73.2,4.5,11.7,22.7,30.4,12.8,31.6,44.6,27.7,8.8,6.3,17.2,29.7,106.4,-13.8
540,2001,VAN,0.4291538461538461,0.4795384615384615,0.43095768374164817,0.4458930899608866,0.33082706766917297,0.7549407114624507,38.7,89.8,34.2,76.7,4.4,13.299999999999999,19.1,25.3,11.9,32.2,44.0,26.8,8.2,4.8,16.5,25.1,101.3,-30.6
541,2001,WAS,0.4465,0.4955,0.42232277526395173,0.4483394833948339,0.31092436974789917,0.7446808510638298,28.0,66.3,24.3,54.2,3.7,11.9,17.5,23.5,10.9,24.1,35.2,19.2,7.3,3.5,14.3,20.4,77.4,-21.9
542,2002,ATL,0.4604375,0.5018125,0.4422413793103448,0.4587628865979381,0.3368421052631579,0.7331460674157303,51.3,116.0,44.5,97.0,6.4,19.0,26.1,35.6,18.6,45.3,63.5,27.0,11.4,9.1,22.5,33.1,135.0,-19.099999999999998
543,2002,BOS,0.39325000000000004,0.445,0.4094881398252185,0.43425605536332185,0.3529411764705882,0.7717842323651453,32.8,80.1,25.1,57.8,7.8,22.1,18.6,24.1,11.1,31.6,42.6,22.4,9.9,4.5,13.1,22.5,92.3,-6.699999999999998
544,2002,CHH,0.44192857142857145,0.4824285714285715,0.42801556420233466,0.4447004608294931,0.3439490445859873,0.7611464968152866,44.0,102.8,38.6,86.8,5.4,15.7,23.9,31.4,15.5,39.1,54.3,26.4,9.6,6.4,17.0,26.4,117.1,-25.5
545,2002,CHI,0.46020000000000005,0.49420000000000003,0.43700159489633167,0.4500941619585687,0.3655913978494623,0.6848484848484849,27.4,62.7,23.9,53.1,3.4,9.3,11.3,16.5,9.5,24.9,34.6,14.6,5.7,4.5,11.6,18.6,69.4,-30.9
546,2002,CLE,0.44806666666666667,0.49333333333333335,0.44103072348860256,0.4518002322880372,0.36241610738255037,0.7650793650793651,44.5,100.9,38.9,86.1,5.4,14.899999999999999,24.1,31.5,16.4,41.9,58.3,27.900000000000002,9.3,7.8999999999999995,18.6,29.9,118.1,-36.6
547,2002,DAL,0.46508333333333335,0.51,0.4575242718446602,0.48,0.37714285714285717,0.7918367346938776,37.7,82.4,31.2,65.0,6.6000000000000005,17.5,19.400000000000002,24.5,11.8,32.3,43.9,20.0,8.3,4.9,11.1,25.7,101.6,-14.699999999999998
548,2002,DEN,0.4442307692307692,0.48846153846153845,0.4268440145102781,0.4482758620689655,0.3076923076923077,0.7393162393162394,35.3,82.7,31.2,69.6,4.0,13.0,17.3,23.4,18.2,33.1,51.3,17.7,8.5,5.8,15.9,27.599999999999998,92.0,-34.6
549,2002,DET,0.49979999999999997,0.5405333333333334,0.4513457556935818,0.4724091520861373,0.36160714285714285,0.770034843205575,43.6,96.6,35.1,74.3,8.1,22.4,22.1,28.7,11.5,35.3,46.9,25.7,9.1,7.5,17.6,27.2,116.89999999999999,-20.2
550,2002,GSW,0.4490769230769231,0.4893846153846154,0.4292929292929293,0.4509569377990431,0.3051948051948052,0.71875,42.5,99.0,37.7,83.6,4.7,15.4,23.0,32.0,17.6,33.7,51.5,26.5,9.9,7.0,19.5,26.2,112.7,-21.6
551,2002,HOU,0.45692857142857146,0.4935714285714286,0.4232851985559567,0.44871794871794873,0.33198380566801616,0.7435064935064936,46.9,110.8,38.5,85.8,8.2,24.7,22.900000000000002,30.8,16.7,40.0,57.0,24.2,8.7,6.6000000000000005,17.9,25.2,125.2,-29.1
552,2002,IND,0.46981818181818186,0.5056363636363637,0.44635193133047213,0.4722222222222222,0.3278688524590164,0.7446808510638298,31.200000000000003,69.9,27.2,57.6,4.0,12.2,17.5,23.5,12.2,29.5,41.7,18.0,6.2,5.6,13.1,21.5,84.4,-14.2
553,2002,LAC,0.45180000000000003,0.4998666666666667,0.43780135004821596,0.46171967020023563,0.3315789473684211,0.734375,45.4,103.7,39.2,84.89999999999999,6.300000000000001,19.0,23.5,32.0,16.900000000000002,37.8,54.5,28.0,8.3,8.0,18.9,27.3,120.9,-22.5
554,2002,LAL,0.4898571428571428,0.5257142857142857,0.46382978723404256,0.49263721552878176,0.35789473684210527,0.686084142394822,43.6,94.0,36.8,74.7,6.8,19.0,21.2,30.9,14.5,36.8,51.3,26.1,9.0,6.7,13.9,25.4,115.3,19.5
555,2002,MEM,0.43270588235294116,0.47005882352941175,0.41660201706749417,0.44143272023233304,0.3125,0.6996996996996998,53.7,128.9,45.6,103.3,8.0,25.6,23.3,33.3,16.6,46.8,63.2,36.5,13.4,7.8,28.0,34.3,138.6,-63.0
556,2002,MIA,0.431,0.4592941176470588,0.4258416742493175,0.44029850746268656,0.325,0.6888111888111887,46.8,109.9,41.3,93.8,5.2,16.0,19.7,28.6,16.1,45.4,61.5,27.5,9.8,7.8,20.4,34.1,118.4,-44.5
557,2002,MIL,0.47792307692307695,0.5096923076923077,0.46153846153846156,0.4895977808599168,0.36681222707423583,0.7415730337078652,43.8,94.89999999999999,35.3,72.1,8.4,22.9,19.8,26.7,12.3,37.0,49.4,25.7,8.4,5.5,15.799999999999999,26.3,115.4,-22.8
558,2002,MIN,0.45449999999999996,0.49885714285714283,0.4525474525474526,0.47251461988304094,0.35616438356164387,0.80078125,45.300000000000004,100.1,40.4,85.5,5.2,14.6,20.5,25.6,14.2,34.9,49.1,33.6,8.3,5.6,15.8,25.8,116.5,-14.3
559,2002,NJN,0.4298571428571428,0.47257142857142853,0.4394426580921758,0.4619354838709677,0.3312101910828025,0.7338403041825096,41.0,93.3,35.8,77.5,5.199999999999999,15.700000000000001,19.3,26.3,14.5,34.3,49.0,27.1,10.1,6.7,16.3,25.8,106.5,-22.4
560,2002,NYK,0.42600000000000005,0.4755,0.42311557788944726,0.4422110552763819,0.35678391959798994,0.7651245551601423,42.1,99.5,35.199999999999996,79.6,7.1,19.9,21.5,28.1,14.600000000000001,40.8,55.4,24.8,9.0,5.4,17.4,29.5,112.7,-39.1
561,2002,ORL,0.4471333333333333,0.48660000000000003,0.4349775784753363,0.45958429561200925,0.3508064516129032,0.7632398753894081,48.5,111.5,39.8,86.6,8.7,24.8,24.5,32.1,15.0,41.5,56.1,28.5,10.3,5.8,18.3,27.6,130.2,-35.199999999999996
562,2002,PHI,0.42988888888888893,0.4678333333333333,0.4326047358834244,0.4467213114754099,0.30400000000000005,0.7564469914040115,47.5,109.8,43.6,97.6,3.8000000000000003,12.5,26.4,34.9,19.2,42.4,61.5,27.5,12.7,6.8,20.6,29.9,125.0,-41.599999999999994
563,2002,PHO,0.45736363636363636,0.49090909090909096,0.443021766965429,0.45985401459854014,0.3333333333333333,0.7880434782608696,34.6,78.1,31.5,68.5,3.1999999999999997,9.6,14.5,18.4,11.2,29.9,41.1,20.4,6.6,4.6000000000000005,13.5,21.2,86.7,-28.9
564,2002,POR,0.4594,0.5030666666666667,0.44728761514841353,0.46894803548795944,0.3492063492063492,0.75177304964539,43.7,97.7,37.0,78.9,6.6,18.9,21.2,28.2,16.2,35.7,52.2,29.4,10.700000000000001,5.5,17.1,25.6,115.0,-15.400000000000002
565,2002,SAC,0.4735384615384615,0.5113076923076924,0.46739130434782605,0.48711943793911006,0.35625,0.7435064935064936,47.3,101.2,41.6,85.4,5.7,16.0,22.9,30.799999999999997,15.1,38.5,53.5,27.6,10.5,5.5,16.2,22.7,123.0,-2.7
566,2002,SAS,0.47586666666666666,0.5134666666666666,0.4514038876889849,0.4783783783783784,0.351063829787234,0.7307692307692308,41.8,92.6,35.4,74.0,6.6,18.8,22.8,31.2,13.4,36.3,49.800000000000004,23.6,10.1,7.6000000000000005,17.0,25.6,113.4,-6.300000000000001
567,2002,SEA,0.475625,0.5098125,0.45863309352517984,0.4762419006479482,0.372972972972973,0.7526132404181185,51.0,111.2,44.1,92.6,6.9,18.5,21.6,28.7,18.6,39.5,57.9,30.7,11.1,7.4,17.9,33.2,130.2,-17.2
568,2002,TOR,0.4668,0.5038666666666667,0.4328922495274102,0.45091324200913246,0.3516483516483517,0.7359154929577465,45.8,105.8,39.5,87.6,6.4,18.2,20.9,28.4,18.5,36.8,55.1,27.2,10.6,7.5,17.2,30.1,119.2,-15.5
569,2002,TOT,0.4393666666666667,0.48113333333333336,0.42458934793429565,0.4461538461538462,0.32727272727272727,0.7523992322456814,85.3,200.9,72.5,162.5,12.6,38.5,39.2,52.1,26.3,61.3,87.5,59.3,18.8,9.9,31.1,51.3,222.6,-52.5
570,2002,UTA,0.4615,0.5099285714285714,0.4467640918580376,0.46537059538274606,0.338235294117647,0.7643678160919541,42.800000000000004,95.8,38.3,82.3,4.6,13.6,26.6,34.8,16.3,34.4,50.5,29.9,10.9,7.5,19.5,30.8,116.5,-17.9
571,2002,WAS,0.47614285714285715,0.5152142857142857,0.4403755868544601,0.4476190476190476,0.3898305084745763,0.7684563758389261,46.9,106.5,42.3,94.5,4.6000000000000005,11.8,22.9,29.8,16.5,37.9,54.5,26.5,9.1,5.8,16.1,27.6,121.3,-10.0
572,2003,ATL,0.40611111111111114,0.44422222222222224,0.422963689892051,0.4433734939759036,0.32978723404255317,0.7913907284768211,43.1,101.9,36.8,83.0,6.2,18.8,23.9,30.200000000000003,15.4,41.0,56.2,25.0,9.9,8.2,20.7,31.9,116.39999999999999,-86.2
573,2003,BOS,0.4546666666666667,0.4836666666666667,0.4114888628370458,0.45217391304347826,0.33454545454545453,0.7169811320754716,35.1,85.3,26.0,57.5,9.2,27.5,19.0,26.5,11.700000000000001,33.0,44.7,19.7,9.0,4.0,14.1,23.9,98.3,-29.1
574,2003,CHI,0.46140000000000003,0.49806666666666666,0.44265593561368205,0.4574095682613769,0.3525179856115108,0.7244897959183674,44.0,99.4,39.2,85.7,4.9,13.9,21.3,29.4,15.8,38.8,54.5,26.7,9.4,6.8,19.9,31.9,114.3,-29.700000000000003
575,2003,CLE,0.4355,0.478,0.4209401709401709,0.4368811881188119,0.32307692307692304,0.7446043165467625,39.4,93.60000000000001,35.3,80.8,4.199999999999999,13.0,20.7,27.8,14.6,32.6,47.1,24.6,8.8,6.8,20.1,24.9,103.9,-33.800000000000004
576,2003,DAL,0.4591875,0.48793749999999997,0.44454976303317534,0.4666666666666667,0.380952380952381,0.8134920634920635,46.9,105.5,38.5,82.5,8.8,23.1,20.5,25.2,16.7,39.0,55.3,27.2,10.3,6.6,14.2,29.400000000000002,123.2,-17.3
577,2003,DEN,0.42184615384615387,0.45953846153846156,0.41540256709451573,0.4296875,0.26666666666666666,0.6872427983539094,35.6,85.7,33.0,76.8,2.4,9.0,16.7,24.3,16.2,32.3,48.4,21.6,10.2,6.1,18.1,26.8,90.2,-24.8
578,2003,DET,0.4175333333333333,0.4595333333333333,0.41784548422198037,0.4366998577524893,0.3584905660377359,0.7567567567567567,38.4,91.9,30.7,70.3,7.6000000000000005,21.2,22.4,29.6,12.9,35.2,48.5,23.2,8.6,7.0,15.1,29.6,106.2,-20.0
579,2003,GSW,0.4086,0.4624,0.423038728897716,0.4406779661016949,0.32596685082872934,0.7761627906976745,42.6,100.7,36.4,82.6,5.9,18.099999999999998,26.7,34.4,18.9,36.6,55.6,26.9,9.3,6.4,18.8,27.6,117.7,-25.6
580,2003,HOU,0.44830769230769235,0.4868461538461538,0.43396226415094336,0.4560117302052786,0.3233532934131737,0.7635658914728681,36.8,84.8,31.1,68.2,5.4,16.7,19.7,25.8,13.7,32.6,46.2,18.7,7.3,6.5,15.3,21.2,99.0,-13.2
581,2003,IND,0.46126666666666666,0.5025999999999999,0.435515873015873,0.458128078817734,0.3383838383838384,0.7589285714285714,43.9,100.8,37.2,81.2,6.7,19.8,25.5,33.6,14.9,38.9,53.800000000000004,30.8,11.0,6.8,17.9,28.2,120.2,-4.300000000000001
582,2003,LAC,0.4693333333333333,0.5133333333333333,0.4386873920552677,0.46137787056367435,0.3383838383838384,0.7427055702917771,50.8,115.8,44.2,95.8,6.7,19.8,28.0,37.7,18.7,46.1,64.9,25.8,9.9,9.0,22.2,32.4,136.2,-21.6
583,2003,LAL,0.45285714285714285,0.48307142857142854,0.4489164086687306,0.4763124199743919,0.34759358288770054,0.7254237288135593,43.5,96.9,37.2,78.1,6.5,18.7,21.4,29.5,16.4,36.7,52.9,26.2,8.700000000000001,7.1,16.3,27.9,115.1,-26.400000000000002
584,2003,MEM,0.46738461538461534,0.5026153846153846,0.4547619047619048,0.47214076246334313,0.3625,0.7108433734939759,38.2,84.0,32.2,68.2,5.8,16.0,17.7,24.900000000000002,12.8,30.5,43.4,25.3,8.8,7.0,16.4,23.3,100.0,-31.3
585,2003,MIA,0.42742857142857144,0.4667142857142857,0.4094955489614243,0.4285714285714286,0.32584269662921345,0.7593984962406014,41.4,101.1,35.7,83.3,5.8,17.8,20.2,26.6,13.399999999999999,37.8,51.2,23.7,9.3,5.6,17.2,29.1,108.8,-32.6
586,2003,MIL,0.43409090909090914,0.4678181818181818,0.4544138929088278,0.4695009242144177,0.38666666666666666,0.7451923076923077,31.4,69.1,25.4,54.1,5.8,15.0,15.500000000000002,20.8,12.1,30.3,42.5,17.4,7.0,5.9,11.3,23.8,83.9,-18.700000000000003
587,2003,MIN,0.47492307692307695,0.523,0.4683937823834197,0.4788732394366197,0.36363636363636365,0.7728937728937729,45.2,96.5,40.8,85.2,4.0,11.0,21.099999999999998,27.299999999999997,13.9,36.6,50.3,29.0,8.0,6.1000000000000005,15.7,25.0,115.3,-7.1
588,2003,NJN,0.4074666666666667,0.45206666666666667,0.4287190082644628,0.4506172839506173,0.3184713375796179,0.7548387096774193,41.5,96.8,36.5,81.0,5.0,15.7,23.4,31.0,15.0,38.1,52.9,26.900000000000002,10.8,6.3,17.7,27.2,111.4,-42.4
589,2003,NOH,0.4317857142857143,0.4784285714285715,0.4296066252587991,0.4425,0.3652694610778443,0.7715355805243447,41.5,96.60000000000001,35.4,80.0,6.1,16.7,20.6,26.7,14.9,33.7,48.6,27.5,9.7,5.3,16.7,24.7,109.9,-19.599999999999998
590,2003,NYK,0.4594615384615385,0.5034615384615384,0.43450479233226835,0.4515235457063712,0.37962962962962965,0.8157894736842105,40.8,93.89999999999999,32.6,72.2,8.200000000000001,21.6,18.6,22.8,11.8,32.8,44.5,25.6,8.4,3.6,16.0,27.1,108.6,-21.7
591,2003,ORL,0.46900000000000003,0.5086666666666667,0.451497005988024,0.46929824561403505,0.3733333333333333,0.7649253731343284,37.7,83.5,32.1,68.4,5.6,15.0,20.5,26.799999999999997,12.8,31.0,43.8,22.5,9.2,4.300000000000001,14.3,23.9,101.1,-10.8
592,2003,PHI,0.46736363636363637,0.5153636363636364,0.4505882352941177,0.4678284182305629,0.3173076923076923,0.7797202797202797,38.300000000000004,85.0,34.9,74.60000000000001,3.3,10.4,22.3,28.6,12.6,30.2,42.5,22.4,10.8,4.0,14.6,23.5,101.9,-1.7999999999999996
593,2003,PHO,0.4547857142857143,0.48878571428571427,0.44316996871741393,0.4599260172626387,0.33557046979865773,0.7340823970037454,42.5,95.9,37.3,81.1,5.0,14.9,19.6,26.7,15.3,36.1,51.4,24.6,9.6,5.7,17.1,27.7,109.7,-28.9
594,2003,POR,0.40853333333333336,0.4520666666666667,0.4518599562363238,0.4767596281540505,0.3192771084337349,0.7499999999999999,41.3,91.4,35.9,75.3,5.3,16.6,20.7,27.6,14.5,32.4,47.1,27.099999999999998,10.8,4.1000000000000005,16.9,24.2,108.7,-9.7
595,2003,SAC,0.47664285714285715,0.5109285714285715,0.4587073608617594,0.47483588621444195,0.38308457711442784,0.7353951890034365,51.1,111.4,43.4,91.4,7.7,20.1,21.400000000000002,29.1,14.8,43.0,57.9,31.5,11.5,7.1,19.1,26.8,131.5,-9.599999999999998
596,2003,SAS,0.47230769230769226,0.5096923076923077,0.4568469505178367,0.4835007173601148,0.34285714285714286,0.7222222222222222,39.7,86.89999999999999,33.7,69.7,6.0,17.5,22.1,30.6,13.2,35.3,48.4,23.1,8.9,7.0,17.7,24.4,107.7,-10.1
597,2003,SEA,0.44589999999999996,0.48260000000000003,0.4327086882453151,0.4518201284796574,0.3666666666666667,0.7151515151515152,25.4,58.7,21.1,46.7,4.4,12.0,11.8,16.5,11.799999999999999,26.099999999999998,37.6,11.7,6.1,4.4,11.0,20.6,66.9,-30.3
598,2003,TOR,0.4463529411764706,0.49058823529411766,0.42182662538699695,0.43558850787766445,0.33644859813084116,0.7305555555555556,54.5,129.2,47.0,107.9,7.2,21.4,26.3,36.0,19.7,46.1,65.8,27.5,10.8,8.7,21.6,37.4,142.1,-47.3
599,2003,TOT,0.41003703703703703,0.45733333333333337,0.4144247281053235,0.43490499648135117,0.32621951219512196,0.7730192719486081,72.4,174.7,61.8,142.1,10.7,32.8,36.1,46.7,22.4,58.5,80.5,49.7,17.0,6.7,31.2,46.8,191.6,-85.8
600,2003,UTA,0.46376923076923077,0.5118461538461538,0.46309523809523806,0.47688243064729197,0.34146341463414637,0.7438271604938272,38.9,84.0,36.1,75.7,2.8,8.2,24.1,32.4,14.4,31.7,46.2,27.3,9.4,6.1,18.0,26.6,105.0,-15.0
601,2003,WAS,0.44633333333333336,0.5067333333333334,0.43705220061412486,0.4553990610328638,0.312,0.7673716012084592,42.7,97.7,38.8,85.2,3.9,12.5,25.4,33.1,17.3,38.2,55.4,23.9,9.299999999999999,6.4,16.5,27.6,114.6,-23.6
602,2004,ATL,0.4426,0.4842000000000001,0.4303215926493109,0.46245059288537543,0.3310344827586207,0.7473684210526316,28.1,65.3,23.4,50.6,4.8,14.5,14.2,19.0,10.1,22.8,32.8,16.6,6.4,2.8,13.5,19.2,75.0,-37.9
603,2004,BOS,0.5001,0.5433,0.4454976303317536,0.49678800856531047,0.3170731707317074,0.7688679245283018,28.200000000000003,63.3,23.2,46.7,5.2,16.4,16.3,21.200000000000003,9.2,24.0,33.0,14.6,7.0,3.8,12.1,20.2,78.0,-13.8
604,2004,CHI,0.4315454545454545,0.46790909090909094,0.41028571428571425,0.43156424581005587,0.3227848101265822,0.7029288702928871,35.9,87.5,30.9,71.6,5.1,15.8,16.8,23.9,13.0,31.0,44.0,21.8,8.2,5.4,16.7,24.8,93.5,-31.2
605,2004,CLE,0.42344444444444446,0.4678888888888889,0.4294032023289665,0.4403225806451613,0.29850746268656714,0.755,29.5,68.7,27.3,62.0,2.0,6.7,15.1,20.0,11.9,27.7,39.5,20.099999999999998,6.5,5.9,12.8,21.6,76.0,-29.299999999999997
606,2004,DAL,0.47941666666666666,0.5255833333333334,0.45671641791044776,0.4868913857677903,0.3431372549019608,0.7961538461538461,45.9,100.5,39.0,80.1,7.0,20.4,20.7,26.0,16.8,34.7,51.6,26.8,9.6,6.1000000000000005,13.5,23.0,119.80000000000001,3.9999999999999996
607,2004,DEN,0.44442857142857145,0.4788571428571428,0.4334763948497854,0.44836272040302266,0.34782608695652173,0.7647058823529412,40.4,93.2,35.6,79.4,4.8,13.799999999999999,22.1,28.9,14.9,33.7,49.1,24.0,10.6,7.2,17.1,26.9,107.6,-28.0
608,2004,DET,0.43190909090909096,0.47854545454545455,0.43297587131367293,0.4478527607361963,0.34375,0.7590361445783133,32.3,74.6,29.2,65.2,3.3,9.6,18.9,24.9,12.8,30.3,43.1,19.6,8.1,6.9,14.2,20.1,86.9,-7.3
609,2004,GSW,0.4495625,0.488125,0.438212927756654,0.46091015169194866,0.35204081632653056,0.7121661721068249,46.1,105.2,39.5,85.7,6.8999999999999995,19.6,24.0,33.7,16.0,41.2,57.1,27.6,9.200000000000001,6.6,19.3,27.4,123.3,-22.2
610,2004,HOU,0.4625,0.5071428571428572,0.4393757503001201,0.45899053627760256,0.3681592039800995,0.7654320987654322,36.6,83.3,29.1,63.4,7.4,20.1,18.6,24.3,10.9,36.699999999999996,47.699999999999996,22.3,7.6,5.8,17.6,26.3,99.0,-4.6000000000000005
611,2004,IND,0.46026666666666666,0.5040666666666667,0.4327731092436975,0.4567243675099867,0.34975369458128075,0.7567567567567567,41.2,95.2,34.3,75.1,7.1,20.3,22.4,29.6,13.6,35.5,49.0,27.7,11.100000000000001,6.0,17.7,26.1,112.2,-2.6999999999999997
612,2004,LAC,0.4208571428571429,0.4785,0.41769743101807805,0.44063926940639275,0.3011363636363636,0.782608695652174,43.9,105.1,38.6,87.6,5.3,17.6,28.8,36.8,19.4,39.6,59.0,26.7,10.5,5.6000000000000005,22.6,31.4,122.1,-47.1
613,2004,LAL,0.46126666666666666,0.4982,0.45437262357414454,0.47762863534675615,0.3227848101265822,0.6839378238341969,47.800000000000004,105.2,42.7,89.4,5.1,15.8,26.4,38.6,18.3,44.2,62.199999999999996,31.0,11.2,6.7,18.3,29.599999999999998,127.1,-3.0000000000000013
614,2004,MEM,0.43307142857142855,0.46885714285714286,0.43424036281179135,0.4588068181818181,0.3277777777777778,0.7204301075268819,38.3,88.2,32.3,70.4,5.9,18.0,20.1,27.9,15.5,32.9,48.5,26.1,10.7,7.9,16.8,27.9,102.1,-36.9
615,2004,MIA,0.43925,0.4784375,0.41749502982107356,0.4326328800988875,0.3604060913705584,0.7655172413793103,42.0,100.6,35.0,80.9,7.1000000000000005,19.7,22.2,29.0,15.799999999999999,38.1,53.9,22.8,9.0,5.2,18.1,30.5,113.3,-45.1
616,2004,MIL,0.47463636363636363,0.520909090909091,0.4462102689486553,0.4653179190751445,0.3412698412698413,0.7563636363636363,36.5,81.8,32.2,69.2,4.3,12.6,20.8,27.5,12.6,31.6,44.6,24.1,7.0,5.3,13.8,21.3,98.1,-2.7
617,2004,MIN,0.463625,0.4968125,0.4517073170731707,0.46559633027522934,0.3525641025641026,0.7765151515151516,46.3,102.5,40.6,87.2,5.5,15.6,20.5,26.4,13.6,39.5,52.9,28.8,8.3,7.3,16.3,29.0,118.3,-20.200000000000003
618,2004,NJN,0.4292666666666667,0.4718,0.4304304304304304,0.44749403341288785,0.3333333333333333,0.7542662116040956,43.0,99.9,37.5,83.8,5.3999999999999995,16.2,22.1,29.3,14.0,37.4,51.4,30.0,11.3,4.8,17.9,28.200000000000003,113.3,-33.8
619,2004,NOH,0.4493846153846154,0.49338461538461537,0.41651031894934337,0.4502487562189055,0.3155893536121674,0.7450980392156864,44.4,106.6,36.2,80.4,8.3,26.299999999999997,22.8,30.599999999999998,15.1,35.9,50.7,26.2,10.299999999999999,4.6000000000000005,19.4,24.4,119.7,-33.6
620,2004,NYK,0.46875,0.518,0.4431818181818182,0.45823927765237027,0.36904761904761907,0.7928571428571428,23.4,52.8,20.3,44.3,3.1,8.4,11.1,14.0,8.0,21.7,29.9,9.3,4.1000000000000005,4.1,9.9,16.6,61.3,-14.1
621,2004,ORL,0.4256153846153846,0.45992307692307693,0.4228504122497055,0.4431654676258993,0.32903225806451614,0.7171314741035856,35.9,84.9,30.8,69.5,5.1000000000000005,15.5,18.0,25.1,13.4,30.400000000000002,43.699999999999996,17.8,7.1,4.3,12.9,23.5,94.6,-44.699999999999996
622,2004,PHI,0.4557142857142857,0.5023571428571428,0.4232851985559567,0.43936170212765957,0.3254437869822486,0.7554945054945055,46.9,110.8,41.3,94.0,5.5,16.9,27.5,36.4,16.0,40.8,56.6,26.3,10.9,5.5,21.0,28.4,127.4,-18.4
623,2004,PHO,0.48624999999999996,0.526625,0.4516574585635359,0.47394957983193275,0.3384615384615385,0.7548076923076923,32.7,72.4,28.2,59.5,4.4,13.0,15.7,20.8,10.2,26.4,36.7,14.3,7.2,4.2,13.2,19.3,85.5,-13.6
624,2004,POR,0.4276,0.4528,0.4236526946107784,0.4458955223880597,0.3283582089552239,0.6947368421052632,28.299999999999997,66.8,23.9,53.6,4.4,13.4,13.200000000000001,19.0,11.7,24.2,35.8,19.099999999999998,6.9,2.5,12.1,17.6,74.4,-50.6
