,player,g-playoffs,g-season,mp_per_g-season,mp_per_g-playoffs,fg_pct-playoffs,fg_pct-season,fg3_pct-playoffs,fg3_pct-season,fg2_pct-playoffs,fta_per_g-playoffs,fta_per_g-season,ft_pct-playoffs,ft_pct-season,tov_per_g-playoffs,tov_per_g-season,pf_per_g-playoffs,pf_per_g-season,pts_per_g-playoffs,pts_per_g-season,bpm-playoffs,bpm-season,per-playoffs,per-season,ts_pct-playoffs,ts_pct-season,usg_pct-playoffs,usg_pct-season,ws-playoffs,ws-season
483,Julius Erving,11.5,73.66666666666667,33.449999999999996,36.550000000000004,0.4595,0.5033333333333333,0.11366666666666668,0.27516666666666667,0.4661666666666667,5.45,5.6000000000000005,0.7953333333333333,0.7731666666666667,3.0500000000000003,2.75,2.9499999999999997,2.65,18.599999999999998,20.516666666666666,3.1666666666666665,4.566666666666667,16.599999999999998,21.05,0.5203333333333333,0.5551666666666667,23.666666666666668,25.816666666666666,1.0833333333333333,8.549999999999999
485,Junior Bridgeman,12.5,75.5,28.25,32.7,0.4625,0.47850000000000004,0.2555,0.1355,0.4725,3.6999999999999997,2.9,0.874,0.8220000000000001,1.75,1.75,2.5999999999999996,2.5,15.649999999999999,14.75,1.7000000000000002,-0.35000000000000003,15.1,15.200000000000001,0.525,0.521,21.55,23.549999999999997,1.0,4.949999999999999
487,Kareem Abdul-Jabbar,17.5,78.125,31.25,32.7875,0.5271250000000001,0.559875,0.0,0.041625,0.528,5.1875,4.5,0.75075,0.73625,2.45,2.3875,3.4375,2.85,20.45,19.35,2.9875,2.8125,19.4125,20.0625,0.568125,0.593,25.2375,23.725,1.7625,8.525
489,Karl Malone,10.157894736842104,77.6842105263158,37.05263157894737,41.05263157894737,0.45863157894736845,0.5128947368421053,0.1770625,0.20115789473684212,0.4614210526315789,9.06842105263158,8.863157894736842,0.731,0.7344736842105263,3.005263157894737,3.057894736842105,3.594736842105263,3.0894736842105264,24.94736842105263,24.689473684210526,3.294736842105263,5.021052631578947,20.205263157894734,23.642105263157895,0.5214736842105263,0.5735263157894737,29.810526315789474,29.115789473684213,1.2157894736842105,12.34736842105263
490,Kawhi Leonard,15.0,63.0,31.45555555555556,35.455555555555556,0.5121111111111111,0.49522222222222223,0.4082222222222222,0.3831111111111111,0.5546666666666666,5.344444444444445,4.566666666666666,0.8148888888888889,0.8423333333333334,1.8888888888888888,1.6333333333333333,2.2222222222222223,1.7222222222222223,21.77777777777778,19.366666666666667,8.2,6.6,24.333333333333332,22.966666666666665,0.619,0.5974444444444444,24.41111111111111,24.555555555555557,2.488888888888889,9.144444444444444
493,Keith Van Horn,9.5,67.33333333333333,29.46666666666667,23.683333333333334,0.39516666666666667,0.4458333333333333,0.25466666666666665,0.3615,0.42816666666666664,2.4,3.1833333333333336,0.8283333333333333,0.826,1.2333333333333334,1.8833333333333335,2.533333333333333,2.9333333333333336,9.216666666666667,14.433333333333332,-1.5833333333333333,0.08333333333333333,12.716666666666667,16.05,0.49100000000000005,0.5393333333333333,21.150000000000002,23.21666666666667,0.26666666666666666,4.95
495,Kelly Tripucka,5.0,68.0,27.839999999999996,27.18,0.4768,0.47240000000000004,0.0,0.3564,0.5032,4.24,4.38,0.898,0.8592000000000001,2.32,2.08,2.4,2.0,14.280000000000001,15.6,-2.76,0.08,11.28,15.24,0.5288,0.5504,21.46,22.18,0.2,4.4799999999999995
497,Kemba Walker,7.75,63.25,33.575,35.65,0.39925,0.41625,0.328,0.36125,0.455,4.4,4.45,0.86825,0.86175,2.525,2.125,2.175,1.55,18.625,19.575,0.9250000000000003,3.1,14.75,18.825,0.521,0.5467500000000001,26.299999999999997,26.4,0.49999999999999994,6.05
498,Kendall Gill,5.4,76.8,30.8,28.160000000000004,0.40280000000000005,0.44000000000000006,0.28475,0.3076,0.41819999999999996,3.0200000000000005,3.3200000000000003,0.6952,0.7496,1.26,1.8,2.82,2.6399999999999997,11.3,13.36,-0.5199999999999999,-0.1,12.379999999999999,14.059999999999999,0.4646,0.5006,20.98,21.02,0.16,4.4
500,Kenny Anderson,6.0,68.16666666666667,27.333333333333332,24.266666666666666,0.36633333333333334,0.423,0.2815,0.26016666666666666,0.39366666666666666,2.8000000000000003,2.6166666666666667,0.8834,0.7651666666666667,1.5499999999999998,1.8333333333333333,1.8666666666666665,2.0833333333333335,8.450000000000001,10.833333333333334,-4.7,0.31666666666666665,7.783333333333334,14.799999999999999,0.43933333333333335,0.4771666666666667,20.466666666666665,20.533333333333335,0.23333333333333336,4.783333333333333
501,Kenny Carr,6.25,66.75,27.475,31.4,0.51375,0.52175,0.0,0.08325,0.51875,3.275,4.075,0.737,0.69425,2.0,2.2,4.25,3.4,13.125,12.275,-1.9749999999999999,-1.475,12.975,14.425,0.5535,0.56725,18.025,18.875,0.25,4.25
502,Kenny Smith,13.6,77.4,28.26,30.82,0.4586,0.48739999999999994,0.45519999999999994,0.4034,0.4702,2.34,2.5,0.875,0.853,1.6,1.92,1.7600000000000002,1.52,12.120000000000001,12.24,2.06,1.1199999999999999,15.48,15.66,0.5922,0.6042,17.5,18.380000000000003,0.9800000000000001,6.459999999999999
503,Kenny Thomas,7.666666666666667,73.66666666666667,29.233333333333334,29.233333333333334,0.5293333333333333,0.48,,0.1,0.5293333333333333,2.866666666666667,2.8666666666666667,0.6823333333333332,0.7280000000000001,1.5666666666666667,1.7333333333333334,3.866666666666667,2.6999999999999997,9.466666666666667,10.533333333333333,-0.2333333333333333,-0.7333333333333334,14.5,15.033333333333333,0.5683333333333334,0.5236666666666667,15.5,18.233333333333334,0.5,4.8
507,Kentavious Caldwell-Pope,10.0,70.66666666666667,30.2,32.833333333333336,0.4123333333333334,0.43933333333333335,0.3443333333333333,0.36800000000000005,0.5403333333333333,1.3666666666666665,2.066666666666667,0.843,0.8173333333333334,0.5333333333333333,1.0999999999999999,2.2333333333333334,1.9333333333333333,10.733333333333334,11.166666666666666,-0.3000000000000001,-0.5333333333333333,10.866666666666667,11.366666666666667,0.544,0.5643333333333334,14.266666666666666,15.699999999999998,0.5,4.3999999999999995
508,Kenyon Martin,10.181818181818182,58.54545454545455,30.154545454545453,29.94545454545454,0.47145454545454546,0.49500000000000005,0.0855,0.2219,0.477,3.090909090909091,3.1454545454545455,0.6317272727272727,0.5901818181818181,1.7727272727272727,1.6636363636363638,4.0,3.2454545454545456,11.227272727272727,12.118181818181819,0.027272727272727258,0.08181818181818178,13.609090909090908,14.9,0.5005454545454545,0.5188181818181818,18.90909090909091,19.400000000000002,0.6636363636363636,4.081818181818182
510,Kerry Kittles,13.5,76.5,33.225,34.85,0.42575,0.4565,0.34750000000000003,0.3825,0.46725,2.8,2.275,0.76675,0.781,1.275,1.175,2.6,1.7,13.4,14.175,3.625,3.0,15.175,16.65,0.52025,0.5357500000000001,18.724999999999998,19.525,1.25,7.85
511,Kevin Duckworth,9.571428571428571,77.28571428571429,26.8,26.599999999999998,0.43628571428571433,0.4724285714285714,0.0,0.0,0.4372857142857143,2.9857142857142853,3.685714285714286,0.691,0.7351428571428571,2.3857142857142857,1.9000000000000001,3.8000000000000003,3.2857142857142856,11.071428571428571,13.12857142857143,-5.714285714285714,-3.542857142857143,7.785714285714286,12.257142857142856,0.47128571428571425,0.5197142857142857,20.842857142857145,21.17142857142857,0.05714285714285715,3.6714285714285713
512,Kevin Durant,14.090909090909092,68.9090909090909,36.57272727272727,40.481818181818184,0.4652727272727273,0.5073636363636363,0.35400000000000004,0.3887272727272727,0.5122727272727272,8.736363636363636,7.763636363636365,0.8696363636363637,0.887,3.4545454545454546,3.2181818181818183,2.6727272727272724,1.9909090909090907,29.20909090909091,28.036363636363635,6.181818181818182,7.681818181818182,23.363636363636363,26.55454545454546,0.5913636363636363,0.6312727272727273,31.38181818181818,30.627272727272725,2.3000000000000003,12.745454545454544
514,Kevin Garnett,10.214285714285714,71.85714285714286,35.0,38.48571428571428,0.4708571428571428,0.4945,0.25484615384615383,0.22378571428571428,0.4764285714285714,4.478571428571429,4.15,0.7975714285714286,0.7871428571428571,2.607142857142857,2.25,3.057142857142857,2.4714285714285715,18.50714285714286,18.192857142857143,4.992857142857142,5.107142857142857,20.907142857142855,21.87857142857143,0.5202857142857142,0.5395,24.707142857142856,24.728571428571428,1.1785714285714286,9.664285714285715
515,Kevin Huerter,11.5,71.5,30.200000000000003,30.9,0.395,0.443,0.3185,0.376,0.509,0.8500000000000001,0.8,0.728,0.7945,1.6500000000000001,1.15,2.85,2.45,10.149999999999999,12.0,0.19999999999999996,-0.75,9.45,12.05,0.5015000000000001,0.5555,17.15,17.35,0.4,3.2
516,Kevin Johnson,9.545454545454545,59.54545454545455,33.39090909090909,36.336363636363636,0.4465454545454545,0.4978181818181818,0.2328181818181818,0.2883636363636363,0.4643636363636363,6.418181818181818,6.209090909090909,0.8094545454545454,0.8545454545454546,3.127272727272727,2.972727272727273,2.209090909090909,1.981818181818182,18.345454545454547,17.400000000000002,2.209090909090909,3.8363636363636364,17.572727272727274,20.472727272727273,0.5274545454545455,0.5906363636363636,23.472727272727273,22.063636363636366,0.8545454545454546,8.090909090909092
517,Kevin Love,15.75,67.75,31.174999999999997,30.25,0.40700000000000003,0.4345,0.40825,0.37875,0.401,3.95,4.45,0.83475,0.84425,1.65,1.725,2.525,2.025,15.175,17.25,2.25,2.85,18.275,20.325,0.55775,0.5755,23.025,24.15,1.4,7.5
518,Kevin Martin,7.333333333333333,68.0,24.733333333333334,24.0,0.39566666666666667,0.434,0.3953333333333333,0.385,0.39200000000000007,3.0999999999999996,3.1333333333333333,0.858,0.8756666666666666,0.8333333333333334,1.1333333333333335,1.4666666666666668,1.7333333333333334,10.533333333333333,11.366666666666667,-1.5999999999999999,-0.6000000000000001,12.4,14.1,0.543,0.5773333333333334,21.633333333333336,20.333333333333332,0.3333333333333333,4.566666666666666
519,Kevin McHale,12.666666666666666,74.08333333333333,31.925,34.61666666666667,0.5569166666666666,0.5496666666666666,0.2682857142857143,0.13133333333333336,0.5595,5.833333333333333,4.916666666666667,0.7806666666666667,0.8006666666666667,1.875,2.0,3.3333333333333335,2.783333333333333,19.400000000000002,18.525000000000002,3.6749999999999994,2.4250000000000003,19.766666666666666,19.908333333333335,0.61275,0.6004999999999999,21.8,22.46666666666667,1.625,9.033333333333333
522,Kevin Willis,8.909090909090908,75.63636363636364,26.19090909090909,26.745454545454546,0.4594545454545455,0.4938181818181819,0.208375,0.17136363636363636,0.4661818181818182,3.2181818181818183,2.963636363636364,0.6569090909090909,0.6872727272727274,1.3636363636363635,1.7727272727272727,3.3363636363636364,2.909090909090909,11.290909090909091,12.054545454545455,-2.190909090909091,-2.109090909090909,13.69090909090909,15.445454545454545,0.4974545454545454,0.5275454545454545,20.990909090909092,21.354545454545455,0.3727272727272727,4.79090909090909
525,Khris Middleton,9.857142857142858,66.14285714285714,32.0,37.48571428571428,0.43457142857142855,0.4628571428571429,0.409,0.39699999999999996,0.44742857142857145,3.242857142857143,3.5142857142857147,0.8694285714285714,0.8805714285714286,2.8285714285714287,2.2714285714285714,3.1285714285714286,2.5142857142857147,18.614285714285717,18.271428571428572,1.6285714285714286,1.3,14.742857142857144,17.414285714285715,0.5559999999999999,0.5788571428571428,23.3,24.314285714285713,0.8285714285714285,5.8428571428571425
526,Kiki Vandeweghe,5.666666666666667,63.25,28.825,28.166666666666668,0.48108333333333336,0.5099166666666667,0.30300000000000005,0.33816666666666667,0.4831666666666667,4.241666666666666,4.566666666666667,0.9125454545454545,0.87575,1.5916666666666668,1.4833333333333334,1.9749999999999999,1.7916666666666667,16.591666666666665,18.683333333333334,0.65,0.525,14.983333333333334,17.466666666666665,0.5630833333333333,0.5815833333333333,22.808333333333334,23.141666666666666,0.35833333333333334,6.2
527,Kirk Hinrich,6.454545454545454,66.18181818181819,29.136363636363637,29.38181818181818,0.4243636363636364,0.4083636363636364,0.4142727272727273,0.37609090909090903,0.4262727272727273,2.3545454545454545,1.8545454545454545,0.752,0.7926363636363636,1.4000000000000001,1.6545454545454545,2.7636363636363637,2.6636363636363636,10.945454545454545,10.118181818181817,1.0,-0.4636363636363636,12.8,11.854545454545455,0.5312727272727273,0.5133636363636364,16.7,17.045454545454547,0.4,4.072727272727272
528,Klay Thompson,18.125,72.625,33.512499999999996,37.1875,0.43525,0.456375,0.40525,0.415375,0.461375,2.1,2.25,0.838375,0.8495,1.7625,1.675,2.7625,2.05,18.6,20.375,0.4625,0.9875,13.525,16.6375,0.549625,0.573,22.0375,25.4125,1.2375,5.8625
529,Kobe Bryant,14.666666666666666,73.0,36.26,38.266666666666666,0.4432,0.4517333333333333,0.3252,0.3283333333333333,0.47573333333333334,6.986666666666666,7.393333333333333,0.8137333333333333,0.8365333333333334,3.04,2.893333333333333,2.92,2.5933333333333333,24.89333333333333,25.026666666666664,4.319999999999999,4.5600000000000005,21.19333333333333,22.766666666666666,0.5388666666666667,0.552,30.7,31.146666666666665,1.8866666666666667,10.28
537,Kyle Kuzma,13.5,64.5,26.85,22.25,0.361,0.4395,0.2435,0.3385,0.4655,1.65,1.95,0.7255,0.713,1.0,1.6,1.85,1.9500000000000002,8.15,12.850000000000001,-4.75,-1.5,6.65,12.45,0.4505,0.5385,19.75,21.6,0.19999999999999998,2.65
538,Kyle Lowry,11.88888888888889,69.66666666666667,33.68888888888889,34.15555555555555,0.39655555555555555,0.42833333333333334,0.319,0.3608888888888889,0.462,3.9444444444444446,4.422222222222222,0.7909999999999999,0.8271111111111111,2.466666666666667,2.5777777777777775,3.4444444444444446,2.7777777777777777,14.61111111111111,16.677777777777777,1.0444444444444443,3.611111111111111,14.166666666666666,18.62222222222222,0.5237777777777777,0.5768888888888889,21.41111111111111,22.22222222222222,0.8666666666666667,8.31111111111111
540,Kyrie Irving,12.333333333333334,58.333333333333336,34.75,37.36666666666667,0.447,0.4751666666666667,0.38716666666666666,0.393,0.4785,4.5,4.2,0.9083333333333333,0.8938333333333334,2.183333333333333,2.466666666666667,2.466666666666667,2.3333333333333335,22.566666666666666,24.099999999999998,3.6999999999999997,4.25,20.2,22.416666666666668,0.563,0.5835,27.03333333333333,29.316666666666666,1.55,7.3500000000000005
541,LaMarcus Aldridge,8.0,75.77777777777777,35.05555555555556,37.77777777777778,0.4511111111111112,0.4913333333333333,0.46325,0.24788888888888888,0.45499999999999996,5.522222222222222,4.677777777777778,0.82,0.8166666666666667,1.5555555555555556,1.5777777777777777,2.7333333333333334,2.3,21.033333333333335,20.455555555555556,1.7333333333333334,2.066666666666667,19.977777777777778,21.366666666666667,0.5171111111111111,0.5434444444444444,27.255555555555556,26.522222222222222,0.6111111111111112,9.222222222222221
543,Lamar Odom,13.5,77.125,33.512499999999996,33.4375,0.4665,0.47350000000000003,0.296125,0.30775,0.507875,4.15,3.5374999999999996,0.616625,0.662125,2.1,2.1125,3.35,2.95,13.5875,12.8125,1.7625,2.0375,16.25,16.4125,0.52775,0.537625,20.2625,18.375,1.0875,7.425
546,Larry Bird,13.8,72.7,38.53,40.3,0.4629,0.4962,0.2642,0.3537,0.4857,5.7299999999999995,5.0600000000000005,0.8671,0.8942,2.87,3.07,2.66,2.37,22.2,24.71,5.95,7.279999999999999,20.419999999999998,23.98,0.5368,0.5678,24.419999999999998,26.65,2.06,12.34
549,Larry Johnson,11.0,71.33333333333333,35.88333333333333,37.38333333333333,0.49416666666666664,0.4825,0.2668333333333333,0.3156666666666667,0.5385,4.5,3.8333333333333335,0.773,0.7621666666666668,1.9166666666666667,2.0166666666666666,2.9499999999999997,2.733333333333333,15.85,15.316666666666668,2.1666666666666665,1.3166666666666667,15.483333333333334,15.433333333333332,0.5710000000000001,0.5515,20.066666666666666,19.95,1.0,7.116666666666667
550,Larry Nance,8.5,75.5,32.575,34.6625,0.539875,0.53925,0.0,0.20825,0.540125,3.5875,3.85,0.73275,0.752,1.6375,1.75,3.2,2.875,14.8875,15.8875,2.525,3.1625,17.3875,19.1625,0.5742499999999999,0.578,18.4,20.0875,0.9125,8.8
554,Latrell Sprewell,12.4,72.0,38.68,41.38,0.41879999999999995,0.4244,0.288,0.323,0.446,5.1,4.76,0.768,0.8098000000000001,2.96,2.4799999999999995,2.82,1.8400000000000003,20.0,18.1,0.18000000000000008,0.9199999999999999,15.4,15.62,0.502,0.508,26.46,24.419999999999998,0.8,5.68
557,LeBron James,17.733333333333334,73.06666666666666,37.78666666666666,41.43333333333333,0.49446666666666667,0.5139333333333334,0.3374666666666667,0.3486,0.545,8.926666666666668,7.973333333333333,0.7303333333333334,0.731,3.7266666666666666,3.5266666666666664,2.2933333333333334,1.8266666666666669,28.66,27.28666666666667,10.286666666666667,9.433333333333334,27.893333333333334,28.14,0.5844,0.597,32.086666666666666,31.92,3.7133333333333334,14.373333333333333
558,Leandro Barbosa,14.875,65.5,22.212500000000002,19.925,0.421625,0.45999999999999996,0.319,0.384875,0.46875,1.675,1.85,0.722125,0.81675,0.9874999999999999,1.275,1.875,2.0125,8.3,10.9875,-1.75,-0.4625,11.475,14.6375,0.502625,0.559375,20.65,21.925,0.325,3.375
560,Lewis Lloyd,12.5,82.0,27.9,32.15,0.4875,0.5275000000000001,0.4,0.225,0.4885,2.8499999999999996,2.8,0.762,0.7875,2.2,2.3,2.4,2.5,15.649999999999999,15.0,3.4,1.0,16.1,16.45,0.522,0.5625,20.75,21.9,0.8,5.5
564,Lou Williams,8.9,72.7,24.740000000000002,24.09,0.3922,0.4121,0.28759999999999997,0.3514,0.4386,3.5799999999999996,4.55,0.8196,0.8402,1.5,1.7600000000000002,1.5799999999999998,1.3,11.98,14.580000000000002,-0.09,1.44,13.88,18.009999999999998,0.49770000000000003,0.5424,25.29,27.07,0.22000000000000003,4.52
570,Luka Dončić,9.333333333333334,64.0,34.43333333333333,37.56666666666666,0.4816666666666667,0.4663333333333333,0.37233333333333335,0.3396666666666666,0.549,9.0,7.933333333333333,0.6516666666666667,0.7440000000000001,4.566666666666666,4.366666666666666,2.6999999999999997,2.3333333333333335,32.800000000000004,28.3,9.666666666666666,7.8,27.666666666666668,26.0,0.5816666666666667,0.581,39.43333333333333,36.73333333333333,1.0333333333333332,8.033333333333333
573,Luol Deng,8.857142857142858,73.57142857142857,36.91428571428571,38.957142857142856,0.45,0.457,0.20685714285714285,0.3108571428571429,0.4918571428571429,3.457142857142857,3.742857142857143,0.6801428571428572,0.7692857142857142,1.5714285714285714,1.6857142857142857,2.242857142857143,1.7,15.6,16.02857142857143,1.4000000000000001,1.5142857142857142,14.5,15.757142857142856,0.5121428571428571,0.5305714285714286,19.914285714285715,20.585714285714285,0.8571428571428571,7.442857142857143
575,Magic Johnson,15.545454545454545,72.0,36.35454545454545,39.163636363636364,0.4974545454545455,0.5166363636363637,0.178,0.23945454545454545,0.5233636363636364,6.9363636363636365,6.490909090909091,0.8442727272727272,0.8498181818181819,3.6,3.8545454545454545,2.618181818181818,2.1363636363636362,19.545454545454547,19.30909090909091,7.618181818181818,7.536363636363637,23.0,24.136363636363637,0.5954545454545455,0.612090909090909,21.581818181818182,22.28181818181818,2.6999999999999997,12.618181818181819
576,Malcolm Brogdon,6.0,60.25,28.95,31.35,0.42125,0.47125,0.373,0.38525,0.452,2.5,2.325,0.7763333333333334,0.89175,1.9,1.6749999999999998,2.2,2.0,13.05,13.825,-1.2249999999999999,0.6000000000000001,12.3,16.175,0.52725,0.5720000000000001,20.35,20.875,0.25,4.325
578,Malik Beasley,10.0,80.0,24.1,19.950000000000003,0.4095,0.4325,0.362,0.3895,0.4745,1.6,0.8,0.7715,0.8325,0.85,0.6,1.45,1.25,8.3,11.7,-2.25,-0.3,10.55,13.05,0.5385,0.5715,18.65,19.049999999999997,0.2,3.7
580,Manu Ginóbili,14.533333333333333,67.53333333333333,25.033333333333335,27.473333333333336,0.42546666666666666,0.4473333333333333,0.3488666666666667,0.3707333333333333,0.4782666666666667,4.566666666666666,3.753333333333333,0.8111333333333334,0.8184666666666666,2.2066666666666666,1.9866666666666668,2.7133333333333334,2.0733333333333333,13.773333333333333,12.993333333333334,4.553333333333333,4.5600000000000005,18.833333333333332,19.626666666666665,0.5670666666666667,0.58,23.6,23.966666666666665,1.3933333333333335,6.766666666666667
582,Marc Gasol,11.0,68.33333333333333,31.166666666666668,34.111111111111114,0.4648888888888889,0.4731111111111111,0.22325,0.2763333333333333,0.4736666666666667,4.466666666666667,3.533333333333333,0.8031111111111111,0.7731111111111111,1.5555555555555556,1.8111111111111111,3.411111111111111,2.7444444444444445,13.8,13.11111111111111,4.222222222222222,3.433333333333333,16.766666666666666,17.288888888888888,0.573111111111111,0.5578888888888889,18.533333333333335,19.288888888888888,1.1111111111111112,6.988888888888889
585,Marco Belinelli,10.833333333333334,75.66666666666667,24.2,22.333333333333332,0.41783333333333333,0.4323333333333333,0.3775,0.3873333333333333,0.4668333333333334,1.7333333333333334,1.7833333333333332,0.8973333333333334,0.8548333333333332,0.65,1.0666666666666667,1.5999999999999999,1.55,9.049999999999999,10.549999999999999,-0.08333333333333333,-0.7999999999999999,12.25,12.65,0.5566666666666666,0.5615,18.116666666666667,19.5,0.3833333333333333,3.566666666666667
587,Marcus Morris,12.8,65.6,29.580000000000002,31.080000000000002,0.458,0.44420000000000004,0.42119999999999996,0.3972,0.49399999999999994,3.02,2.7399999999999998,0.8006,0.8082,0.8400000000000001,1.3599999999999999,3.1,2.2800000000000002,13.580000000000002,14.34,0.64,-0.26,14.02,14.040000000000001,0.5908,0.5648,18.419999999999998,20.86,0.76,4.0600000000000005
588,Marcus Smart,11.0,65.0,29.912499999999998,30.175,0.35825,0.38175,0.292375,0.318,0.476,3.3625,2.5375,0.7225,0.773625,2.175,1.8,2.8,2.575,11.425,10.5875,-0.18749999999999994,-0.2,11.3875,12.425,0.49262500000000004,0.5105,19.825,17.6125,0.5,3.6999999999999997
592,Mark Aguirre,11.333333333333334,77.88888888888889,30.71111111111111,30.45555555555556,0.4731111111111111,0.48277777777777775,0.2653333333333333,0.2968888888888889,0.4926666666666667,4.800000000000001,5.577777777777778,0.7531111111111111,0.7428888888888889,2.2333333333333334,2.522222222222222,2.911111111111111,2.8555555555555556,18.533333333333335,20.788888888888888,1.3666666666666665,1.511111111111111,17.255555555555553,18.955555555555556,0.5316666666666667,0.5393333333333333,27.055555555555557,29.166666666666668,0.7444444444444445,6.277777777777778
599,Mark Price,6.714285714285714,71.28571428571429,32.528571428571425,36.6,0.438,0.47914285714285715,0.32457142857142857,0.42,0.47914285714285715,4.971428571428571,3.814285714285714,0.9505714285714285,0.9089999999999999,3.414285714285714,2.6142857142857143,1.6428571428571428,1.3142857142857143,17.02857142857143,17.585714285714285,1.5857142857142856,4.8999999999999995,16.185714285714287,21.057142857142857,0.5724285714285714,0.5942857142857143,23.385714285714283,23.771428571428572,0.5142857142857143,8.9
602,Marques Johnson,10.333333333333334,71.33333333333333,34.7,39.800000000000004,0.4663333333333333,0.5143333333333334,0.16666666666666666,0.118,0.47100000000000003,5.8,4.466666666666666,0.648,0.7146666666666667,2.3333333333333335,2.433333333333333,3.233333333333333,2.533333333333333,20.366666666666667,19.53333333333333,1.6333333333333335,3.6666666666666665,16.166666666666668,19.5,0.502,0.5476666666666666,24.133333333333336,24.333333333333332,0.8666666666666667,8.5
605,Marvin Williams,8.428571428571429,69.0,28.97142857142857,24.099999999999998,0.37457142857142856,0.4518571428571429,0.37133333333333335,0.32057142857142856,0.3694285714285714,1.957142857142857,2.914285714285714,0.7905714285714286,0.8247142857142856,0.7857142857142857,0.9571428571428572,1.7285714285714284,1.9142857142857144,6.857142857142857,11.0,-0.9571428571428573,0.2285714285714286,10.514285714285714,14.4,0.4742857142857143,0.5591428571428572,16.1,16.9,0.19999999999999998,5.228571428571429
612,Matt Harpring,8.0,70.83333333333333,23.516666666666666,21.366666666666664,0.46649999999999997,0.4811666666666667,0.13520000000000001,0.27499999999999997,0.4908333333333334,2.316666666666667,2.9333333333333336,0.8068333333333334,0.7484999999999999,1.0833333333333333,1.4166666666666667,2.8333333333333335,2.3666666666666667,9.0,10.299999999999999,1.850371707708594e-17,-1.05,14.799999999999999,14.583333333333334,0.5225000000000001,0.5426666666666667,20.516666666666666,20.566666666666666,0.26666666666666666,4.366666666666666
615,Maurice Cheeks,9.0,72.4,31.45,36.19,0.5152,0.5281,0.10488888888888888,0.2118,0.5292,3.28,2.7600000000000002,0.7151,0.8086,2.16,1.98,2.17,1.94,14.570000000000002,11.32,3.04,2.77,16.259999999999998,16.66,0.558,0.5779,17.669999999999998,15.16,0.9,7.17
618,Maurice Lucas,9.0,71.33333333333333,24.616666666666664,24.583333333333332,0.4623333333333333,0.4683333333333333,0.0,0.13883333333333334,0.463,3.0,3.483333333333333,0.6785,0.7695,1.6500000000000001,1.9166666666666667,3.3833333333333333,3.033333333333333,11.5,11.666666666666666,-0.9,-1.2666666666666666,14.516666666666666,14.716666666666667,0.5023333333333334,0.5266666666666667,19.599999999999998,20.766666666666666,0.5333333333333333,4.116666666666666
621,Mehmet Okur,11.833333333333334,73.33333333333333,28.45,22.650000000000002,0.48100000000000004,0.45649999999999996,0.49333333333333335,0.3861666666666667,0.48233333333333334,2.216666666666667,3.433333333333333,0.7553333333333333,0.7856666666666667,1.0833333333333333,1.4666666666666668,2.183333333333333,2.8000000000000003,7.8999999999999995,13.183333333333332,0.8000000000000002,0.9666666666666668,14.666666666666666,16.583333333333332,0.593,0.5553333333333333,16.983333333333334,21.016666666666666,0.6666666666666666,6.366666666666667
622,Metta World Peace,9.444444444444445,68.88888888888889,33.266666666666666,36.34444444444445,0.37877777777777777,0.40944444444444444,0.32122222222222224,0.3348888888888889,0.41777777777777775,3.2444444444444445,3.611111111111111,0.7456666666666667,0.6971111111111111,1.6,1.822222222222222,2.9222222222222225,2.6888888888888887,13.52222222222222,13.47777777777778,1.5777777777777777,1.4111111111111112,13.455555555555556,14.355555555555554,0.47633333333333333,0.5042222222222222,20.07777777777778,20.544444444444444,0.5444444444444445,4.888888888888889
624,Michael Adams,4.0,66.0,28.040000000000003,29.54,0.3762,0.4288,0.2584,0.3444,0.4588,2.2800000000000002,2.9,0.74025,0.8366,2.1,1.6199999999999999,2.0,1.6199999999999999,12.040000000000001,12.32,-1.1199999999999999,2.34,11.9,16.1,0.4744,0.5516,19.32,18.06,0.08,5.4
625,Michael Beasley,5.0,58.0,20.919999999999998,17.240000000000002,0.4326,0.495,0.43525,0.3646,0.42279999999999995,1.48,2.38,0.5466,0.7726,1.28,1.3199999999999998,1.6800000000000002,2.08,8.0,11.760000000000002,-3.3,-0.8800000000000001,11.7,18.080000000000002,0.4686,0.5478,26.68,26.839999999999996,-0.02,2.48
630,Michael Finley,12.9,72.4,31.54,32.42,0.40469999999999995,0.43309999999999993,0.3721,0.3796,0.4229,2.23,2.05,0.8618,0.808,1.1300000000000001,1.1199999999999999,1.7899999999999998,1.4200000000000002,12.6,13.9,0.8300000000000001,0.53,12.45,14.37,0.5165,0.5268,16.970000000000002,20.03,0.6799999999999999,5.39
631,Michael Jordan,13.76923076923077,71.53846153846153,37.830769230769235,42.11538461538461,0.4824615384615385,0.49715384615384617,0.3761538461538461,0.2906923076923077,0.49753846153846154,10.515384615384615,8.569230769230769,0.8368461538461538,0.8348461538461538,3.253846153846154,2.730769230769231,3.2384615384615385,2.6769230769230767,34.06923076923077,30.684615384615384,11.215384615384616,9.792307692307691,28.376923076923074,28.50769230769231,0.5680000000000001,0.5717692307692308,35.53076923076923,33.792307692307695,3.053846153846154,15.723076923076924
632,Michael Porter Jr.,14.5,58.0,23.85,28.450000000000003,0.475,0.5255000000000001,0.3895,0.4335,0.576,1.9500000000000002,1.75,0.7765,0.812,1.4500000000000002,1.1,2.7,1.9500000000000002,14.399999999999999,14.15,0.2,2.3,15.45,20.200000000000003,0.6025,0.64,20.85,22.0,0.65,4.9
