,g-diff,mp_per_g-diff,fg_pct-diff,fg3_pct-diff,fta_per_g-diff,ft_pct-diff,tov_per_g-diff,pf_per_g-diff,pts_per_g-diff,bpm-diff,per-diff,ts_pct-diff,usg_pct-diff,ws-diff,player
708,0.31017223709797265,-0.8481103946494489,0.0695810950745515,-0.09717665037181492,-0.65138429437958,0.2780036645264548,-1.0917737393072222,-1.4713000654195416,-0.841115564289372,0.3225126083365097,-0.07563242401215874,0.06312430614498052,-1.1098938188884988,-0.41849909397735985,Paul Pressey
711,-0.4949709281066358,0.28486725029336346,0.27438082726980245,0.5128154070558815,-0.23302267543092187,0.028089121330343608,0.6445970043302087,-0.40338314608417547,0.8772685091789603,0.35720140243344894,0.419644830504321,0.5024836287027216,0.8806881778025584,0.6297892718908297,Peja Stojaković
719,0.5235836784775074,0.3583638041070212,0.7175540182496865,0.27754185254697333,0.6908592330807014,-0.18300582241373287,0.16189934586729332,-1.611983731439769,0.9968510042820937,0.4259910449646678,0.7432913532576643,0.6397653155137769,1.287049591328246,0.3510113897326559,Raef LaFrentz
723,-0.636841034023711,0.22465661197679349,-0.3526085167869651,-5.388762238318443,-0.8671020041499837,-0.015128289449691504,0.3278266659639206,-0.42496529939409755,-0.8636396643944141,0.04764801104296526,-0.8160964381902609,-0.40201153566631787,-1.8224986165205026,-1.2942479653637582,Ralph Sampson
729,-0.15666529091975853,-0.04586724186808555,-0.050444977482498404,0.8505634884356345,-1.1367491413629862,-0.6011307059176232,-0.6677372546158418,0.801620413719762,-0.25548896155826717,0.4550943552663371,-0.30304314359831347,0.13918675972884706,-1.5228806902434082,0.030142745872229443,Rashard Lewis
730,-0.04805411093195944,-0.44032566914928767,-0.11843177382600426,-1.0219659062401472,-0.36376068135237777,0.4138154450283141,0.9204242377375897,-1.2276158582059338,-0.39449483649224315,-0.26001555500325413,-0.04691054645179646,-0.21154250455278983,0.19037857159587634,0.44453398583387327,Rasheed Wallace
734,-0.5386232683888122,-0.5021112336190106,-0.4947627273233848,-0.22165832806191438,-0.23302267543092123,0.5021969544420392,-0.29062970894168866,-0.17317351077834894,-0.7248093019287881,-0.9656763385515246,-0.972570170265223,-0.6652795806267596,-0.1087135246947714,0.7378548554240544,Ray Allen
735,-1.7705893163524868,0.43299107413319426,1.5837561642558253,-0.027135808704751796,2.27278910473032,-1.2624426698834395,-0.39119172112146555,-0.24031798774255073,0.8887353237778911,1.8811565600481384,1.1699163150688874,1.7866756103909534,-2.3191625663852307,-0.2347353963749682,Ray Williams
739,-0.6501792491099311,-1.2088088664426198,-1.4832037596845116,-0.35807878558162626,0.858639674013236,-1.1670505763861185,0.16189934586729404,-0.9789072343487457,-0.805077004121305,-1.2328976422304894,-1.0294089190958728,-1.5871521737060625,1.0603117011726115,-1.0358302656103946,Reggie Jackson
740,1.1638180026161107,0.44542895247088915,-1.745078827081714,0.9254196379673085,-1.2026628860150543,1.1976692150475245,-0.3358826144225878,1.342373254985011,-1.291597566390222,-2.591052122975062,-3.456757839745943,-1.3673277005212732,-2.902202855356873,0.29932784978198385,Reggie Lewis
